FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,MO,620,L6,00,000,0020425,620L600US29011,29011,2,4,29,01779791,011,1101408135,18046162,11,State House District 11,N,36620,16452,+39.5548729,-094.8567253,LL,29011,36620,34113,32066,814,200,158,81,794,2507,2407,468,819,119,31,907,8,8,0,27,5,0,11,4,0,0,96,29,4,1,16,12,9,20,3,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36620,2180,34440,32691,31438,787,153,153,75,85,1749,1687,435,775,113,31,304,4,8,0,7,3,0,3,4,0,0,60,27,1,1,8,11,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28266,26630,25221,550,143,120,41,555,1636,1574,170,638,73,19,641,3,3,0,17,2,0,5,3,0,0,59,19,4,0,5,5,8,16,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28266,1465,26801,25649,24803,535,103,117,39,52,1152,1115,156,608,70,19,246,2,3,0,6,2,0,0,3,0,0,35,18,1,0,1,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16452,14846,1606,183,93,0,0,93,0,90,0,0,90
PLST,MO,620,L6,00,000,0020426,620L600US29012,29012,2,4,29,01779791,012,480905034,19562564,12,State House District 12,N,44670,17344,+39.3992204,-094.5928779,LL,29012,44670,41555,39208,1024,208,491,71,553,3115,2989,355,1050,263,33,1203,40,11,1,18,1,0,4,3,7,0,118,24,9,1,21,8,5,34,12,4,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44670,2131,42539,40371,38524,984,169,480,71,143,2168,2103,341,997,259,33,417,30,9,1,8,1,0,0,3,4,0,61,22,7,1,8,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33036,31107,29405,705,163,386,53,395,1929,1857,114,743,125,14,806,25,6,0,11,1,0,4,3,5,0,70,17,3,0,5,4,1,27,9,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33036,1300,31736,30362,29000,694,138,379,53,98,1374,1340,111,716,124,14,332,25,6,0,5,1,0,0,3,3,0,34,16,2,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17344,16541,803,413,402,58,0,344,0,11,0,0,11
PLST,MO,620,L6,00,000,0020427,620L600US29013,29013,2,4,29,01779791,013,371995084,7863609,13,State House District 13,N,44791,17364,+39.2876593,-094.7402974,LL,29013,44791,40991,36256,2403,219,1039,279,795,3800,3619,477,950,482,56,1499,33,17,5,52,3,0,23,11,10,1,169,45,31,0,25,9,5,31,10,5,0,5,0,3,0,0,0,0,0,0,0,9,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,44791,2889,41902,39406,35404,2327,163,1030,276,206,2496,2390,452,868,460,56,458,33,17,5,20,3,0,0,11,7,0,104,40,29,0,6,8,2,2,9,0,0,5,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33413,31165,27645,1729,175,827,186,603,2248,2168,173,653,222,23,977,26,10,1,41,3,0,18,10,10,1,78,26,5,0,8,3,5,25,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33413,1833,31580,30115,27123,1694,133,824,185,156,1465,1420,164,618,212,23,328,26,10,1,18,3,0,0,10,7,0,44,23,5,0,4,3,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17364,16478,886,550,54,0,0,54,0,496,407,0,89
PLST,MO,620,L6,00,000,0020428,620L600US29014,29014,2,4,29,01779791,014,64034474,1290335,14,State House District 14,N,47767,21940,+39.2126121,-094.6303245,LL,29014,47767,43675,34023,5936,253,1804,385,1274,4092,3878,694,843,391,72,1642,48,28,10,111,6,2,9,14,8,0,194,57,17,1,27,9,5,58,11,5,0,2,0,1,1,0,0,0,0,0,0,20,6,1,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47767,3844,43923,41356,32943,5862,172,1791,383,205,2567,2452,646,785,366,72,435,48,24,10,44,6,0,0,12,4,0,106,44,17,1,14,9,4,3,11,0,0,2,0,1,0,0,0,0,0,0,0,9,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37012,34460,27537,4155,205,1402,217,944,2552,2452,270,680,204,39,1095,36,17,7,70,6,2,8,11,7,0,88,26,9,0,5,0,4,37,5,1,0,0,0,1,0,0,0,0,0,0,0,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37012,2566,34446,32827,26832,4111,141,1397,215,131,1619,1568,258,641,193,39,334,36,14,7,27,6,0,0,9,4,0,45,20,9,0,4,0,3,3,5,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21940,20478,1462,499,408,0,5,403,0,91,0,0,91
PLST,MO,620,L6,00,000,0020429,620L600US29015,29015,2,4,29,01779791,015,30233413,34755,15,State House District 15,N,39299,17886,+39.2155253,-094.5676789,LL,29015,39299,35391,28698,3907,256,964,418,1148,3908,3645,700,994,248,47,1433,64,23,3,81,5,0,25,15,6,1,250,80,36,4,28,19,2,36,24,9,7,4,0,0,0,0,0,0,0,0,1,13,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39299,3636,35663,33204,27660,3813,172,946,418,195,2459,2304,658,904,231,44,337,52,20,3,30,5,0,2,13,5,0,151,70,26,3,9,17,2,1,17,0,1,4,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30989,28543,23659,2804,205,765,252,858,2446,2318,268,733,141,23,1014,42,10,2,45,5,0,16,15,3,1,115,48,9,2,9,9,0,18,8,4,3,4,0,0,0,0,0,0,0,0,1,13,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30989,2411,28578,27053,23018,2753,136,749,252,145,1525,1441,254,676,137,20,265,39,9,2,19,5,0,0,13,2,0,80,44,6,1,7,9,0,0,8,0,0,4,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17886,17014,872,232,201,0,1,200,0,31,0,0,31
PLST,MO,620,L6,00,000,0020430,620L600US29016,29016,2,4,29,01779791,016,84716678,113923,16,State House District 16,N,52596,20608,+39.2528748,-094.5288300,LL,29016,52596,48190,41299,3764,228,1812,90,997,4406,4171,660,942,505,46,1775,86,43,3,56,1,0,20,20,12,2,223,65,29,2,34,30,2,33,10,10,6,0,0,1,0,1,0,0,0,0,0,12,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52596,3662,48934,46109,40200,3700,149,1792,88,180,2825,2683,636,886,490,42,463,69,40,3,27,1,0,0,19,7,0,132,54,26,2,13,23,2,1,10,0,0,0,0,1,0,0,0,0,0,0,0,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38257,35755,30960,2542,172,1305,61,715,2502,2410,230,663,253,28,1111,54,10,0,36,1,0,10,7,5,2,90,33,17,0,7,14,0,13,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38257,2314,35943,34389,30323,2508,113,1292,59,94,1554,1499,223,637,248,25,286,42,9,0,21,1,0,0,6,1,0,54,26,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20608,19718,890,139,128,0,47,81,0,11,0,0,11
PLST,MO,620,L6,00,000,0020431,620L600US29017,29017,2,4,29,01779791,017,105169128,2571572,17,State House District 17,N,40501,17026,+39.1926547,-094.4518299,LL,29017,40501,36728,31325,3343,236,662,136,1026,3773,3589,697,987,333,39,1374,50,12,10,51,3,0,12,17,4,0,168,61,24,4,20,10,0,24,14,0,0,3,0,4,2,0,0,0,0,0,2,16,5,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,3263,37238,34696,30318,3265,161,654,132,166,2542,2422,648,927,309,25,393,44,12,10,34,3,0,0,17,0,0,112,52,22,1,7,9,0,2,10,0,0,3,0,4,0,0,0,0,0,0,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30378,28112,24399,2263,181,495,86,688,2266,2186,255,695,174,12,953,34,6,3,29,3,0,11,8,3,0,69,19,11,3,5,3,0,16,5,0,0,3,0,2,0,0,0,0,0,0,2,11,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30378,2008,28370,26863,23832,2229,140,490,85,87,1507,1459,237,666,166,9,307,34,6,3,20,3,0,0,8,0,0,42,13,11,0,5,3,0,1,2,0,0,3,0,2,0,0,0,0,0,0,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17026,16040,986,404,210,0,0,199,11,194,0,0,194
PLST,MO,620,L6,00,000,0020432,620L600US29018,29018,2,4,29,01779791,018,50164885,2158727,18,State House District 18,N,41491,19602,+39.1625589,-094.5569218,LL,29018,41491,37382,28729,4751,330,1637,296,1639,4109,3863,674,929,357,51,1616,46,42,0,91,2,0,28,11,14,2,233,98,26,4,14,11,7,47,10,13,1,0,0,1,0,0,0,0,0,0,1,12,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,41491,4479,37012,34543,27608,4646,207,1626,293,163,2469,2311,607,844,334,51,356,40,38,0,30,2,0,0,6,3,0,157,89,25,4,3,11,6,8,9,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32840,30213,24022,3282,278,1238,188,1205,2627,2501,247,709,216,17,1159,28,31,0,51,2,0,23,8,8,2,120,50,11,2,6,4,5,30,4,5,1,0,0,1,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32840,3009,29831,28266,23309,3235,182,1231,187,122,1565,1485,232,670,210,17,279,27,28,0,16,2,0,0,3,1,0,80,47,11,2,1,4,5,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19602,18398,1204,161,3,0,0,0,3,158,31,0,127
PLST,MO,620,L6,00,000,0020433,620L600US29019,29019,2,4,29,01779791,019,46699709,2151758,19,State House District 19,N,37164,16130,+39.1195902,-094.5034148,LL,29019,37164,32002,15573,5653,428,2883,120,7345,5162,4908,496,689,159,29,3239,107,22,5,75,7,0,47,8,16,9,226,64,17,1,52,7,1,67,11,2,2,1,0,0,0,1,0,0,0,0,0,25,4,0,16,1,3,0,0,0,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,37164,13032,24132,22422,13631,5529,151,2864,105,142,1710,1589,447,606,145,26,189,89,22,5,31,7,0,2,7,12,1,112,53,12,1,22,5,1,7,9,0,0,1,0,0,0,1,0,0,0,0,0,9,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26973,23624,12724,3540,329,2061,91,4879,3349,3214,188,556,85,20,2168,82,11,2,45,6,0,35,3,10,3,122,29,7,0,30,2,1,42,8,1,1,1,0,0,0,0,0,0,0,0,0,11,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,26973,8461,18512,17387,11560,3480,113,2050,81,103,1125,1056,182,503,80,19,151,73,11,2,18,6,0,1,2,7,1,63,27,7,0,14,1,1,6,6,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16130,13765,2365,226,87,0,0,87,0,139,0,0,139
PLST,MO,620,L6,00,000,0020434,620L600US29020,29020,2,4,29,01779791,020,286713936,6931403,20,State House District 20,N,38889,15434,+39.1424769,-094.2822052,LL,29020,38889,34933,30874,1836,252,321,412,1238,3956,3725,635,1291,174,104,1371,44,10,18,42,0,1,13,11,8,3,217,62,24,2,20,19,4,54,13,12,1,1,0,4,0,0,0,1,0,0,0,14,1,1,9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38889,3159,35730,32855,30015,1782,196,311,399,152,2875,2728,577,1202,166,97,580,39,10,16,24,0,0,1,11,2,3,140,62,23,2,10,19,4,6,12,0,0,1,0,1,0,0,0,0,0,0,0,7,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29259,26830,24151,1170,184,238,287,800,2429,2288,205,944,86,62,906,22,5,8,23,0,1,6,11,6,3,135,41,13,1,13,10,4,29,11,7,0,1,0,4,0,0,0,1,0,0,0,6,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29259,1874,27385,25568,23656,1154,156,233,276,93,1817,1720,187,907,80,58,427,21,5,8,11,0,0,1,11,1,3,93,41,13,1,7,10,4,5,10,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15434,14391,1043,595,452,0,55,318,79,143,0,0,143
PLST,MO,620,L6,00,000,0020435,620L600US29021,29021,2,4,29,01779791,021,38441319,45588,21,State House District 21,N,38602,17829,+39.0809183,-094.3817553,LL,29021,38602,34509,27801,3887,297,396,255,1873,4093,3811,784,1123,199,71,1370,89,26,20,79,2,0,23,9,10,6,266,101,27,8,38,19,1,43,17,2,2,5,0,0,3,0,0,0,0,0,0,13,6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,38602,4426,34176,31340,26593,3755,209,385,247,151,2836,2634,729,1045,194,68,418,83,25,19,36,1,0,1,9,4,2,190,91,26,8,16,18,1,2,17,2,1,5,0,0,3,0,0,0,0,0,0,10,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,29802,27293,22756,2557,239,308,198,1235,2509,2376,238,832,124,38,982,56,16,5,42,2,0,21,8,8,4,119,39,5,1,8,8,0,33,16,2,1,3,0,0,3,0,0,0,0,0,0,11,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,29802,2826,26976,25261,22007,2501,167,306,192,88,1715,1624,220,792,122,37,347,52,16,4,19,1,0,1,8,3,2,80,36,5,1,3,8,0,2,16,2,1,3,0,0,3,0,0,0,0,0,0,9,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,17829,16454,1375,514,380,0,0,380,0,134,0,0,134
PLST,MO,620,L6,00,000,0020436,620L600US29022,29022,2,4,29,01779791,022,48175800,253218,22,State House District 22,N,37335,18748,+39.0620636,-094.5090269,LL,29022,37335,33889,9976,20235,305,327,75,2971,3446,3125,853,438,74,36,1253,262,27,18,105,1,4,45,1,6,2,302,151,11,9,48,8,0,39,4,11,1,3,1,14,1,1,0,0,0,0,0,14,3,0,5,3,1,0,2,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,37335,5394,31941,29949,9140,20037,177,315,74,206,1992,1779,778,382,67,32,159,254,27,17,54,1,3,2,0,1,2,200,137,11,9,19,8,0,2,3,2,0,3,1,3,1,1,0,0,0,0,0,9,3,0,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,27835,25709,8267,15031,230,235,51,1895,2126,1963,407,325,53,17,813,212,13,13,63,1,4,34,1,5,2,152,83,1,2,14,1,0,33,1,6,1,3,1,5,1,0,0,0,0,0,0,7,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,27835,3311,24524,23269,7787,14922,139,234,50,137,1255,1157,387,296,50,17,128,209,13,13,36,1,3,2,0,0,2,89,71,1,2,6,1,0,2,0,1,0,3,1,0,1,0,0,0,0,0,0,5,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,18748,15495,3253,339,89,0,0,88,1,250,0,0,250
PLST,MO,620,L6,00,000,0020437,620L600US29023,29023,2,4,29,01779791,023,22507330,40011,23,State House District 23,N,35927,17210,+39.0869797,-094.5407092,LL,29023,35927,31856,6933,16920,356,732,63,6852,4071,3768,483,275,61,15,2407,258,28,20,153,2,0,50,5,11,0,277,130,21,7,35,9,0,51,7,3,8,1,0,5,0,0,0,0,0,0,0,24,5,3,11,3,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,35927,11296,24631,23238,5409,16734,152,715,56,172,1393,1208,445,232,55,14,90,243,27,20,67,2,0,3,2,8,0,171,116,21,2,8,7,0,3,7,0,2,1,0,4,0,0,0,0,0,0,0,14,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26103,23438,5501,12662,292,601,46,4336,2665,2477,249,236,39,9,1579,187,20,12,91,0,0,44,5,6,0,170,96,9,1,14,0,0,35,5,1,3,1,0,5,0,0,0,0,0,0,0,16,5,0,8,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,26103,7127,18976,18020,4586,12565,128,587,41,113,956,834,245,200,39,8,78,176,20,12,47,0,0,3,2,4,0,113,86,9,0,5,0,0,1,5,0,2,1,0,4,0,0,0,0,0,0,0,9,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17210,13683,3527,1214,162,0,92,68,2,1052,233,0,819
PLST,MO,620,L6,00,000,0020438,620L600US29024,29024,2,4,29,01779791,024,23265036,388019,24,State House District 24,N,46125,31967,+39.0768320,-094.5889851,LL,29024,46125,41882,31505,6085,318,1869,46,2059,4243,3920,507,693,497,65,1837,95,30,15,90,3,1,35,41,9,2,296,94,19,7,62,10,2,61,13,15,1,2,0,5,1,2,0,1,1,0,0,24,6,2,6,4,2,2,1,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,46125,5573,40552,38205,29982,5941,145,1851,44,242,2347,2160,482,621,487,62,283,93,30,9,46,3,1,1,39,3,0,170,82,17,7,28,7,2,6,12,3,0,2,0,1,1,2,0,0,0,0,0,15,5,2,2,4,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,42095,38677,29781,5086,278,1769,26,1737,3418,3192,347,601,417,38,1550,81,22,7,59,3,0,25,36,4,2,211,72,14,2,46,6,1,38,12,10,0,2,0,4,1,1,0,1,1,0,0,12,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,42095,4710,37385,35497,28419,4981,131,1756,24,186,1888,1751,341,550,409,37,242,79,22,5,27,3,0,1,34,1,0,127,62,14,2,22,4,1,3,11,3,0,2,0,1,1,1,0,0,0,0,0,8,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,31967,27104,4863,2402,2007,1481,38,257,231,395,52,0,343
PLST,MO,620,L6,00,000,0020439,620L600US29025,29025,2,4,29,01779791,025,24190798,1838,25,State House District 25,N,38756,20132,+38.9916352,-094.5957694,LL,29025,38756,35893,32030,2252,127,909,11,564,2863,2690,455,612,365,14,1098,60,20,4,40,1,0,5,7,8,1,156,46,12,1,28,8,2,39,10,6,0,0,0,2,1,0,1,0,0,0,0,15,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,38756,2123,36633,34728,31401,2203,88,899,10,127,1905,1812,433,556,361,14,335,56,20,4,23,1,0,0,5,4,0,81,38,9,1,9,7,2,2,10,1,0,0,0,1,1,0,0,0,0,0,0,11,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32215,30236,27140,1741,95,820,8,432,1979,1886,238,480,211,6,852,45,10,2,26,1,0,5,6,3,1,80,29,2,0,10,1,0,27,6,4,0,0,0,0,1,0,0,0,0,0,0,11,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,32215,1541,30674,29382,26683,1708,69,816,8,98,1292,1235,232,444,207,6,269,44,10,2,14,1,0,0,4,2,0,48,28,2,0,8,1,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20132,18799,1333,162,143,0,44,99,0,19,0,0,19
PLST,MO,620,L6,00,000,0020440,620L600US29026,29026,2,4,29,01779791,026,25264074,0,26,State House District 26,N,36914,18723,+39.0008449,-094.5675953,LL,29026,36914,34240,12757,19557,212,597,32,1085,2674,2445,729,345,201,23,673,286,39,12,99,5,0,14,9,8,2,212,101,20,1,37,11,2,23,2,4,0,3,1,2,2,1,1,0,1,0,0,16,9,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36914,2345,34569,32604,12178,19423,158,589,30,226,1965,1805,701,312,196,19,167,280,35,11,66,5,0,1,8,4,0,147,92,15,0,16,11,2,2,1,1,0,3,1,0,2,1,0,0,0,0,0,12,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29381,27602,11216,14881,175,537,21,772,1779,1668,399,290,127,11,505,215,20,4,66,4,0,8,9,8,2,100,44,8,1,14,2,0,21,2,2,0,1,1,0,2,1,0,0,1,0,0,11,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29381,1616,27765,26457,10801,14803,137,529,20,167,1308,1231,388,266,122,11,147,212,20,4,45,4,0,0,8,4,0,68,44,8,0,7,2,0,0,1,1,0,1,1,0,2,1,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18723,15949,2774,1934,282,15,3,264,0,1652,1596,0,56
PLST,MO,620,L6,00,000,0020441,620L600US29027,29027,2,4,29,01779791,027,63760412,102974,27,State House District 27,N,35349,17192,+38.9804586,-094.5249849,LL,29027,35349,32744,9978,20356,197,672,47,1494,2605,2343,640,321,127,24,718,285,52,18,119,5,0,10,6,15,3,242,115,24,2,38,15,2,22,4,5,3,0,3,7,2,0,0,0,0,0,0,17,7,0,5,0,3,1,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,35349,2967,32382,30608,9472,20156,118,665,42,155,1774,1585,620,284,114,21,118,272,49,17,66,5,0,2,5,12,0,178,95,22,2,22,15,2,5,4,0,0,0,3,6,2,0,0,0,0,0,0,8,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,26928,25242,8508,15017,157,500,39,1021,1686,1530,327,259,77,12,509,216,29,3,72,2,0,10,6,5,3,146,71,6,0,29,9,2,14,2,2,2,0,3,4,2,0,0,0,0,0,0,9,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,26928,1980,24948,23785,8157,14887,107,497,34,103,1163,1052,324,238,73,11,103,213,27,3,46,2,0,2,5,5,0,107,60,6,0,16,9,2,3,2,0,0,0,3,4,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17192,15091,2101,464,287,0,16,271,0,177,81,0,96
