FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,WI,620,L6,00,000,0020020,620L600US55011,55011,2,3,55,01779806,011,36227470,481346,11,Assembly District 11,N,54275,22585,+43.1269504,-087.9712009,L3,55011,54275,51486,9608,35644,191,4901,24,1118,2789,2505,1150,153,111,6,548,212,66,7,194,7,1,10,26,11,3,262,146,16,0,47,6,1,22,7,6,0,6,0,4,0,0,1,0,0,0,0,20,6,0,7,0,2,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,54275,2587,51688,49680,9190,35227,140,4887,15,221,2008,1823,1086,136,106,6,105,194,60,6,89,6,1,0,26,2,0,178,124,13,0,18,5,1,4,7,0,0,6,0,0,0,0,0,0,0,0,0,7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38031,36407,8377,23961,119,3116,20,814,1624,1483,544,123,56,1,417,143,22,6,132,4,0,6,20,7,2,125,69,7,0,19,1,0,14,4,4,0,6,0,1,0,0,0,0,0,0,0,14,4,0,5,0,1,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,38031,1675,36356,35257,8103,23781,96,3111,13,153,1099,1015,519,112,54,1,92,132,18,5,56,4,0,0,20,2,0,78,52,6,0,6,1,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22585,20688,1897,479,347,13,8,326,0,132,0,0,132
PLST,WI,620,L6,00,000,0020021,620L600US55012,55012,2,3,55,01779806,012,44535113,168771,12,Assembly District 12,N,56305,24269,+43.1503195,-088.0306431,L3,55012,56305,53076,12311,34681,195,4327,22,1540,3229,2906,1297,179,143,6,808,194,98,10,106,4,0,24,19,12,6,293,152,33,1,52,6,1,29,2,7,1,0,0,9,0,0,0,0,0,0,0,29,9,0,19,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,56305,3439,52866,50689,11741,34225,124,4310,16,273,2177,1961,1205,167,132,6,102,182,97,10,34,4,0,2,19,1,0,203,130,33,1,17,5,0,9,2,1,0,0,0,5,0,0,0,0,0,0,0,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39947,38098,10924,23226,157,2785,21,985,1849,1676,602,143,81,2,547,140,36,7,71,2,0,11,19,9,6,152,80,10,1,23,3,0,22,1,3,1,0,0,8,0,0,0,0,0,0,0,20,3,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39947,2070,37877,36653,10589,23017,94,2777,16,160,1224,1108,579,133,77,2,88,135,35,7,28,2,0,2,19,1,0,108,71,10,1,11,3,0,6,1,0,0,0,0,5,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24269,22273,1996,898,624,0,21,601,2,274,0,0,274
PLST,WI,620,L6,00,000,0020022,620L600US55013,55013,2,3,55,01779806,013,66175341,412922,13,Assembly District 13,N,61779,28970,+43.0382002,-088.0854360,L3,55013,61779,57567,49774,2387,294,3753,20,1339,4212,3980,612,521,581,29,1996,61,24,2,74,2,2,28,22,14,12,210,82,11,0,37,15,1,40,14,8,0,1,0,0,0,1,0,0,0,0,0,21,4,0,15,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,61779,4263,57516,55121,48650,2273,184,3738,16,260,2395,2266,568,447,569,29,526,42,24,1,27,2,1,2,18,10,0,124,64,9,0,20,13,1,0,14,2,0,1,0,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49544,47073,41361,1706,226,2807,18,955,2471,2337,237,362,286,16,1310,30,7,1,35,1,2,22,17,3,8,123,49,6,0,29,11,0,17,7,3,0,0,0,0,0,1,0,0,0,0,0,11,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49544,2726,46818,45443,40654,1659,147,2803,14,166,1375,1289,223,319,278,16,392,21,7,0,14,1,1,2,13,2,0,82,42,4,0,18,9,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28970,27278,1692,1454,322,0,21,279,22,1132,853,0,279
PLST,WI,620,L6,00,000,0020023,620L600US55014,55014,2,3,55,01779806,014,71759537,801053,14,Assembly District 14,N,60136,24883,+43.0781289,-088.1041369,L3,55014,60136,56506,49327,2784,134,3685,19,557,3630,3416,662,421,648,20,1506,41,37,0,43,1,0,12,14,9,2,201,72,20,0,30,7,0,43,5,9,5,4,0,6,0,0,0,0,0,0,0,12,2,0,7,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,60136,2403,57733,55306,48602,2731,106,3667,17,183,2427,2313,620,375,638,20,547,34,36,0,22,0,0,2,13,5,1,112,65,18,0,6,7,0,6,5,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46078,44068,38953,2008,98,2571,11,427,2010,1890,305,268,292,9,921,28,17,0,23,0,0,10,12,4,1,110,48,8,0,15,1,0,27,4,0,2,1,0,4,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,46078,1484,44594,43283,38494,1980,87,2560,11,151,1311,1239,281,249,286,9,342,22,17,0,17,0,0,2,11,2,1,70,47,6,0,5,1,0,5,4,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24883,23966,917,630,486,0,0,486,0,144,45,0,99
PLST,WI,620,L6,00,000,0020024,620L600US55015,55015,2,3,55,01779806,015,58313009,545202,15,Assembly District 15,N,57145,27594,+42.9992204,-088.0975943,L3,55015,57145,52849,45890,2606,428,2040,19,1866,4296,4024,683,676,406,24,2027,59,20,1,83,4,0,18,6,17,0,246,106,15,4,39,8,0,48,6,12,1,0,0,5,0,1,1,0,0,0,0,26,2,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57145,5664,51481,49303,44302,2458,293,2020,18,212,2178,2050,613,606,385,23,332,48,20,1,11,1,0,0,6,4,0,122,81,14,4,5,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46222,43633,38607,1814,324,1596,15,1277,2589,2473,280,511,220,18,1343,37,6,0,35,2,0,16,2,3,0,100,42,8,1,10,4,0,23,1,5,0,0,0,4,0,1,1,0,0,0,0,16,1,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46222,3517,42705,41369,37651,1741,230,1588,14,145,1336,1282,266,473,207,17,267,33,6,0,9,1,0,0,2,1,0,50,34,7,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27594,26344,1250,809,447,0,0,446,1,362,0,0,362
PLST,WI,620,L6,00,000,0020025,620L600US55016,55016,2,3,55,01779806,016,17285465,75400,16,Assembly District 16,N,53739,24403,+43.0615055,-087.9307477,L3,55016,53739,50668,14670,31667,241,2552,20,1518,3071,2744,902,217,271,6,875,226,41,6,144,13,4,14,13,10,2,288,135,6,0,54,12,0,36,21,9,2,4,0,8,0,1,0,0,0,0,0,37,7,0,24,0,2,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,53739,3812,49927,47956,13749,31241,148,2525,14,279,1971,1796,864,185,247,5,152,201,39,6,65,11,2,0,13,6,0,168,107,6,0,13,11,0,1,19,4,0,4,0,3,0,0,0,0,0,0,0,7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41231,39082,13853,22023,203,1840,18,1145,2149,1952,506,173,215,5,752,145,15,2,101,7,1,12,12,4,2,170,72,1,0,25,9,0,27,20,5,1,3,0,7,0,0,0,0,0,0,0,26,4,0,18,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41231,2835,38396,37069,13118,21790,124,1822,12,203,1327,1223,491,152,209,4,137,136,14,2,58,6,0,0,12,2,0,101,56,1,0,8,9,0,1,18,2,0,3,0,3,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24403,21135,3268,5418,1091,1071,20,0,0,4327,3742,0,585
PLST,WI,620,L6,00,000,0020026,620L600US55017,55017,2,3,55,01779806,017,18769804,0,17,Assembly District 17,N,55343,24074,+43.0877726,-087.9924426,L3,55017,55343,52266,10978,37450,220,2423,29,1166,3077,2771,1210,207,132,8,655,239,58,20,183,4,0,20,8,20,7,258,134,31,1,38,8,0,17,9,5,0,6,0,9,0,0,0,0,0,0,0,46,6,0,38,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,55343,2852,52491,50322,10537,36935,141,2390,20,299,2169,1964,1134,179,126,8,106,222,53,19,101,4,0,0,8,4,0,183,124,29,1,5,6,0,1,8,2,0,6,0,1,0,0,0,0,0,0,0,22,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40187,38452,9368,26488,156,1608,27,805,1735,1580,542,142,81,8,452,171,23,5,116,4,0,19,7,4,6,139,79,5,0,21,2,0,12,7,3,0,4,0,6,0,0,0,0,0,0,0,14,2,0,10,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,40187,1820,38367,37184,9063,26221,105,1586,20,189,1183,1079,523,124,79,8,68,167,21,4,74,4,0,0,7,0,0,98,75,5,0,2,2,0,1,7,1,0,4,0,1,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074,22312,1762,208,23,18,5,0,0,185,0,0,185
PLST,WI,620,L6,00,000,0020027,620L600US55018,55018,2,3,55,01779806,018,14601645,43754,18,Assembly District 18,N,52987,25183,+43.0534313,-087.9671865,L3,55018,52987,49552,12141,32412,340,2926,27,1706,3435,3098,1077,195,215,13,917,283,79,5,228,11,1,38,11,13,12,297,153,25,3,40,14,1,31,7,12,1,0,0,7,0,3,0,0,0,0,0,37,10,0,22,0,2,0,0,2,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,52987,4194,48793,46635,11327,31890,242,2908,22,246,2158,1953,980,166,206,13,144,265,74,5,73,7,1,4,11,4,0,190,123,25,3,10,10,0,6,6,3,0,0,0,1,0,3,0,0,0,0,0,15,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38748,36716,10617,22536,246,2055,24,1238,2032,1857,533,142,123,9,670,185,20,4,118,8,1,25,6,5,8,151,77,5,0,17,10,0,26,6,4,1,0,0,3,0,2,0,0,0,0,0,21,6,0,10,0,2,0,0,2,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,38748,2808,35940,34717,10032,22264,177,2042,19,183,1223,1114,503,124,116,9,107,176,19,4,40,5,1,4,6,0,0,101,67,5,0,6,8,0,5,5,2,0,0,0,1,0,2,0,0,0,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25183,22293,2890,931,81,0,12,69,0,850,510,0,340
PLST,WI,620,L6,00,000,0020028,620L600US55019,55019,2,3,55,01779806,019,17085772,8951102,19,Assembly District 19,N,62056,36773,+43.0318927,-087.8952700,L3,55019,62056,57899,49337,3730,280,2640,20,1892,4157,3845,599,491,685,41,1813,51,19,0,65,6,0,24,25,15,11,274,99,29,1,44,5,0,47,20,17,3,2,0,6,0,1,0,0,0,0,0,37,2,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62056,4658,57398,55053,47895,3637,166,2617,15,723,2345,2184,559,429,667,38,375,41,18,0,23,5,0,0,23,6,0,156,89,24,1,9,3,0,3,20,2,0,2,0,2,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57714,54414,46603,3394,232,2469,17,1699,3300,3111,419,425,537,37,1534,43,12,0,41,5,0,20,25,6,7,167,58,22,0,19,2,0,36,15,7,2,0,0,6,0,0,0,0,0,0,0,22,2,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57714,3933,53781,51901,45328,3326,139,2453,13,642,1880,1777,406,374,523,36,340,39,12,0,16,4,0,0,23,4,0,99,53,18,0,5,2,0,2,15,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36773,33744,3029,5498,852,0,0,852,0,4646,4410,0,236
PLST,WI,620,L6,00,000,0020029,620L600US55020,55020,2,3,55,01779806,020,44590035,4062942,20,Assembly District 20,N,56812,27147,+42.9518360,-087.8898825,L3,55020,56812,50733,43416,2164,512,1490,21,3130,6079,5754,734,783,448,14,3525,46,26,5,88,7,2,51,10,12,3,295,97,14,0,63,9,0,83,15,8,1,0,0,3,0,0,2,0,0,0,0,30,6,0,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56812,9351,47461,45016,41010,1955,367,1463,16,205,2445,2312,634,676,440,14,442,38,26,3,13,6,1,3,8,8,0,124,73,11,0,13,8,0,3,15,0,0,0,0,1,0,0,0,0,0,0,0,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45984,42105,36876,1465,382,1091,19,2272,3879,3700,277,596,262,14,2387,28,22,4,60,3,1,30,10,5,1,155,59,5,0,30,2,0,46,6,5,1,0,0,1,0,0,0,0,0,0,0,24,3,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45984,6130,39854,38282,35384,1364,286,1075,14,159,1572,1486,251,537,258,14,352,23,22,3,6,3,1,3,8,5,0,79,53,5,0,10,2,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27147,25755,1392,548,264,0,0,264,0,284,71,0,213
PLST,WI,620,L6,00,000,0020030,620L600US55021,55021,2,3,55,01779806,021,88623137,1394359023,21,Assembly District 21,N,59100,26009,+42.8456186,-087.8267685,L3,55021,59100,54396,47095,2102,377,2987,14,1821,4704,4489,608,671,438,23,2531,39,23,9,85,6,0,20,9,22,5,189,40,9,1,35,9,0,50,7,24,0,2,0,12,0,0,0,0,0,0,0,26,3,0,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59100,6275,52825,50696,45329,1937,290,2955,8,177,2129,2052,530,595,409,23,385,29,23,8,16,5,0,1,9,17,2,64,30,7,1,6,7,0,2,5,1,0,2,0,3,0,0,0,0,0,0,0,13,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46439,43620,38243,1492,316,2200,8,1361,2819,2711,225,474,216,11,1649,25,16,8,53,4,0,16,4,6,4,95,21,5,1,13,2,0,36,1,3,0,1,0,12,0,0,0,0,0,0,0,13,1,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46439,3979,42460,41206,37211,1425,249,2186,3,132,1254,1219,194,440,210,11,288,22,16,7,15,4,0,1,4,5,2,31,15,5,1,4,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26009,24856,1153,545,286,0,0,286,0,259,0,0,259
PLST,WI,620,L6,00,000,0020031,620L600US55022,55022,2,3,55,01779806,022,292166035,4172758,22,Assembly District 22,N,60750,25443,+43.1875831,-088.2451616,L3,55022,60750,57881,49974,4275,184,2824,12,612,2869,2734,506,487,383,9,1227,33,14,2,39,3,1,10,8,12,0,129,39,21,1,14,4,0,30,4,14,0,0,0,2,0,0,0,0,0,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60750,1869,58881,56907,49515,4204,136,2814,9,229,1974,1890,469,455,373,6,495,32,12,2,26,3,1,1,7,8,0,78,36,20,1,3,4,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47156,45536,40006,3022,148,1939,7,414,1620,1556,203,324,161,4,786,22,8,1,25,0,0,7,4,11,0,60,21,5,1,3,2,0,17,4,5,0,0,0,2,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47156,1104,46052,44960,39752,2987,121,1930,4,166,1092,1054,193,308,160,3,331,22,7,1,18,0,0,1,3,7,0,34,18,5,1,1,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25443,24461,982,167,119,0,0,119,0,48,0,0,48
PLST,WI,620,L6,00,000,0020032,620L600US55023,55023,2,3,55,01779806,023,132163774,1047127006,23,Assembly District 23,N,60761,25246,+43.0989503,-087.8773145,L3,55023,60761,57645,52975,1431,122,2429,20,668,3116,2973,415,350,713,14,1387,22,5,2,24,1,2,10,15,12,1,138,34,10,2,27,2,1,26,17,17,0,2,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60761,2181,58580,56595,52339,1400,89,2416,20,331,1985,1911,392,319,705,14,426,20,3,2,9,0,0,0,15,6,0,73,25,10,2,8,2,1,3,17,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46908,45238,41760,1048,89,1798,11,532,1670,1584,176,257,255,7,832,15,4,1,13,1,0,4,11,7,1,82,20,5,1,16,0,1,18,11,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46908,1309,45599,44577,41383,1033,74,1796,11,280,1022,980,170,239,254,7,270,14,2,1,9,0,0,0,11,3,0,41,15,5,1,2,0,1,3,11,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25246,23966,1280,1726,69,0,0,69,0,1657,1525,0,132
PLST,WI,620,L6,00,000,0020033,620L600US55024,55024,2,3,55,01779806,024,206277432,1375570,24,Assembly District 24,N,60737,26993,+43.2141921,-088.0533005,L3,55024,60737,57200,46050,7074,183,3168,20,705,3537,3344,788,456,552,16,1334,64,18,3,69,1,0,8,28,6,1,172,70,6,1,21,7,4,33,15,11,0,0,0,3,0,1,0,0,0,0,0,21,1,0,13,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60737,2532,58205,55850,45403,6950,137,3145,18,197,2355,2266,752,431,546,16,398,58,17,2,19,1,0,0,24,2,0,89,52,4,1,6,7,4,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47952,45942,37593,5395,146,2304,15,489,2010,1905,338,301,254,10,883,38,3,0,40,1,0,8,25,4,0,92,33,2,1,12,3,3,24,7,6,0,0,0,1,0,0,0,0,0,0,0,13,0,0,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47952,1608,46344,45064,37185,5334,112,2297,13,123,1280,1230,316,291,251,10,292,34,3,0,11,1,0,0,21,0,0,50,30,2,1,4,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26993,25635,1358,483,253,0,0,253,0,230,68,0,162
PLST,WI,620,L6,00,000,0020034,620L600US55025,55025,2,3,55,01779806,025,994373861,2315518220,25,Assembly District 25,N,57986,26493,+44.1234565,-087.6203776,L3,55025,57986,54848,50188,882,351,1855,23,1549,3138,3032,331,758,311,18,1527,19,5,0,26,1,5,14,12,5,0,101,55,8,0,0,0,0,24,7,5,0,0,0,1,0,0,0,0,0,0,1,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57986,3747,54239,52442,49293,851,277,1851,23,147,1797,1741,308,708,291,18,355,19,5,0,13,1,5,1,12,5,0,52,31,8,0,0,0,0,3,7,2,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45736,43931,40927,554,250,1195,18,987,1805,1751,96,550,102,12,940,8,5,0,14,1,5,9,9,0,0,51,26,8,0,0,0,0,11,1,3,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45736,2195,43541,42476,40432,536,211,1191,18,88,1065,1033,87,529,98,12,268,8,5,0,10,1,5,1,9,0,0,29,14,8,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26493,24722,1771,1205,651,199,0,452,0,554,90,0,464
PLST,WI,620,L6,00,000,0020035,620L600US55026,55026,2,3,55,01779806,026,399867842,1946524672,26,Assembly District 26,N,58710,26659,+43.6961988,-087.7044517,L3,55026,58710,55157,47324,1321,303,4154,12,2043,3553,3398,512,619,293,15,1851,17,5,0,35,2,1,16,28,3,1,142,58,6,3,12,6,0,40,2,12,0,0,0,1,1,1,0,0,0,0,0,9,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,58710,5325,53385,51576,45820,1254,180,4135,12,175,1809,1737,482,545,284,14,363,5,5,0,6,2,0,1,28,2,0,70,47,6,0,1,6,0,6,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45753,43753,38665,840,224,2593,9,1422,2000,1914,148,400,108,8,1184,5,2,0,18,2,1,7,28,2,1,77,35,1,0,3,3,0,26,2,5,0,0,0,1,0,1,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,45753,3257,42496,41507,37829,815,150,2578,9,126,989,944,146,375,108,7,263,5,2,0,5,2,0,1,28,2,0,44,29,1,0,1,3,0,6,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26659,24839,1820,1053,773,269,11,493,0,280,0,0,280
