FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,NM,620,L6,00,000,0007277,620L600US35011,35011,4,8,35,00897535,011,25127311,913322,11,State House District 11,N,29830,16181,+35.1049936,-106.6602705,LL,35011,29830,23136,15305,890,1844,422,25,4650,6694,6285,178,435,208,12,5134,63,4,7,62,19,4,133,7,16,3,376,50,10,1,64,13,2,187,15,24,4,1,0,1,2,1,0,0,0,0,1,32,5,1,12,0,2,0,7,3,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,29830,15657,14173,13226,10494,723,1421,383,23,182,947,867,129,271,167,9,205,44,4,7,8,8,4,5,6,0,0,72,32,7,1,6,3,2,6,9,4,0,1,0,0,0,0,0,0,0,0,1,8,1,1,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25051,19814,13376,673,1535,344,21,3865,5237,4972,117,353,133,6,4143,40,4,7,46,9,4,97,5,7,1,243,34,4,0,19,9,2,146,12,13,0,1,0,0,2,0,0,0,0,0,1,21,1,1,9,0,2,0,4,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,25051,12390,12661,11911,9603,597,1210,323,21,157,750,687,93,230,118,6,180,28,4,7,3,5,4,5,4,0,0,57,25,2,0,5,3,2,5,9,4,0,1,0,0,0,0,0,0,0,0,1,6,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16181,14601,1580,1350,197,147,8,24,18,1153,282,0,871
PLST,NM,620,L6,00,000,0007278,620L600US35012,35012,4,8,35,00897535,012,23371233,592414,12,State House District 12,N,29083,9821,+35.0346615,-106.7045029,LL,35012,29083,20928,9722,462,864,183,37,9660,8155,7932,87,213,72,8,7295,34,5,0,61,3,3,106,13,26,6,201,12,8,0,14,17,2,121,0,22,1,0,0,2,0,0,0,0,0,2,0,22,0,1,16,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29083,24637,4446,4084,3014,329,481,143,20,97,362,336,53,108,50,3,59,26,4,0,16,3,3,0,11,0,0,24,6,5,0,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21125,15251,7177,306,621,146,17,6984,5874,5729,30,150,61,6,5312,19,3,0,46,3,1,58,13,23,4,135,9,3,0,12,3,1,88,0,16,0,0,0,1,0,0,0,0,0,2,0,10,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21125,17512,3613,3349,2537,246,364,124,15,63,264,248,27,88,43,3,40,14,3,0,15,3,1,0,11,0,0,14,5,3,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9821,9332,489,159,115,0,0,115,0,44,0,0,44
PLST,NM,620,L6,00,000,0007279,620L600US35013,35013,4,8,35,00897535,013,11211194,0,13,State House District 13,N,32845,10488,+35.0491409,-106.7417282,LL,35013,32845,23457,10734,1113,1568,427,19,9596,9388,9124,164,273,111,22,8219,71,25,1,72,4,0,121,12,22,7,242,20,6,0,51,2,1,126,10,14,2,5,0,2,0,0,0,0,0,0,3,22,4,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32845,26273,6572,6062,3614,852,1080,386,10,120,510,465,104,123,57,11,70,55,25,1,6,3,0,6,3,1,0,38,15,4,0,6,0,1,1,6,0,0,5,0,0,0,0,0,0,0,0,0,7,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22944,16471,7585,786,1100,349,14,6637,6473,6333,73,164,70,18,5802,49,11,1,35,3,0,87,1,14,5,127,9,5,0,13,2,0,75,8,8,0,3,0,1,0,0,0,0,0,0,3,13,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22944,17805,5139,4796,2917,680,789,325,9,76,343,318,58,87,46,11,52,38,11,1,4,3,0,6,0,1,0,22,4,4,0,5,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10488,10174,314,0,0,0,0,0,0,0,0,0,0
PLST,NM,620,L6,00,000,0007280,620L600US35014,35014,4,8,35,00897535,014,22089822,1029008,14,State House District 14,N,28085,10968,+35.0645892,-106.6846837,LL,35014,28085,20412,9799,717,981,184,28,8703,7673,7410,101,225,61,8,6764,19,6,4,76,5,4,79,17,23,18,238,28,5,2,26,15,0,129,5,14,8,1,0,0,0,1,0,0,3,0,1,23,2,0,15,0,0,0,0,5,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,28085,22950,5135,4783,3389,563,536,145,20,130,352,322,65,85,42,7,68,11,5,4,6,3,4,0,14,0,8,28,8,4,1,0,11,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21087,15365,7459,471,739,148,19,6529,5722,5561,54,159,32,8,5146,8,4,2,42,0,4,57,15,15,15,144,19,2,1,10,10,0,93,1,2,1,1,0,0,0,0,0,0,3,0,1,15,2,0,10,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,21087,16864,4223,3965,2891,404,419,120,12,119,258,241,38,68,28,7,64,2,4,2,3,0,4,0,13,0,8,15,4,1,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968,10040,928,113,69,0,0,69,0,44,0,0,44
PLST,NM,620,L6,00,000,0007281,620L600US35015,35015,4,8,35,00897535,015,48040989,1723408,15,State House District 15,N,31898,14464,+35.1807129,-106.6175569,LL,35015,31898,25523,17923,588,1476,1874,35,3627,6375,6036,156,413,331,29,4903,22,17,2,37,16,3,73,4,24,6,319,36,13,0,38,10,1,160,5,47,2,0,0,4,1,1,1,0,0,0,0,18,1,0,10,1,0,2,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,31898,13215,18683,17660,13908,523,1193,1836,24,176,1023,981,114,259,277,20,242,13,17,2,8,9,3,5,3,8,1,39,20,11,0,0,1,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25832,21073,15046,488,1166,1428,28,2917,4759,4539,85,277,191,20,3827,11,11,2,23,7,3,59,1,17,5,210,20,6,0,5,3,0,136,3,31,1,0,0,3,0,1,1,0,0,0,0,8,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,25832,10035,15797,15080,12086,448,977,1405,20,144,717,694,69,196,175,15,192,7,11,2,6,5,3,5,0,8,0,22,9,6,0,0,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14464,13635,829,557,267,0,22,245,0,290,278,0,12
PLST,NM,620,L6,00,000,0007282,620L600US35016,35016,4,8,35,00897535,016,18819122,945912,16,State House District 16,N,30468,13145,+35.1199366,-106.7030103,LL,35016,30468,22708,13830,991,1680,547,22,5638,7760,7446,171,337,183,11,6500,56,3,2,43,16,4,94,13,11,2,287,47,7,1,41,10,4,129,14,28,1,0,0,2,1,1,0,0,0,0,1,27,3,1,15,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30468,18923,11545,10779,8093,796,1282,494,16,98,766,697,124,182,137,11,157,43,3,2,7,11,4,2,12,2,0,65,24,6,1,0,5,4,5,14,4,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24031,18146,11377,727,1221,453,18,4350,5885,5673,100,233,107,4,5068,33,2,0,23,11,4,73,5,8,2,193,26,4,1,8,8,2,116,12,12,1,0,0,2,1,0,0,0,0,0,0,19,3,1,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24031,14231,9800,9276,7172,636,967,416,15,70,524,477,85,138,86,4,110,27,2,0,5,7,4,2,5,2,0,45,15,4,1,0,3,2,5,12,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13145,12522,623,253,148,0,0,148,0,105,0,0,105
PLST,NM,620,L6,00,000,0007283,620L600US35017,35017,4,8,35,00897535,017,35006864,229789,17,State House District 17,N,29362,13844,+35.1468524,-106.6242393,LL,35017,29362,22606,14636,905,1789,669,29,4578,6756,6407,187,448,225,12,5307,54,6,2,44,13,2,79,10,16,2,321,35,7,0,42,27,5,171,7,15,0,0,0,5,0,4,1,0,2,0,0,26,1,0,20,0,1,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,29362,15158,14204,13260,10246,746,1492,622,11,143,944,869,149,249,200,9,182,41,5,2,11,6,2,5,7,1,0,66,22,7,0,4,18,3,2,7,2,0,0,0,0,0,0,1,0,0,0,0,9,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23475,18344,12351,582,1215,526,21,3649,5131,4942,98,341,138,7,4197,25,5,2,28,10,2,66,10,13,0,176,14,7,0,19,6,1,112,5,7,0,0,0,5,0,0,0,0,0,0,0,11,0,0,8,0,1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,23475,11596,11879,11220,9083,495,1028,502,5,107,659,619,94,197,124,7,142,18,5,2,10,5,2,5,7,1,0,32,10,7,0,0,6,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13844,12994,850,166,158,25,49,84,0,8,0,0,8
PLST,NM,620,L6,00,000,0007284,620L600US35018,35018,4,8,35,00897535,018,19578737,134288,18,State House District 18,N,28293,15633,+35.0902458,-106.6196239,LL,35018,28293,23586,16361,1110,1995,1346,55,2719,4707,4384,242,443,336,17,3039,71,23,2,70,18,2,87,13,19,2,286,31,11,1,45,7,1,138,8,24,0,0,0,6,2,3,0,0,8,0,1,29,3,0,11,0,0,0,0,12,0,3,0,0,0,0,0,6,0,6,0,0,0,0,2,2,28293,10004,18289,17101,13011,941,1609,1295,33,212,1188,1123,189,290,301,9,214,50,20,2,14,12,2,4,12,4,0,58,24,11,1,8,6,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,24399,20713,14608,858,1658,1233,50,2306,3686,3481,155,373,246,7,2488,32,18,1,49,16,1,67,11,16,1,175,19,6,1,24,2,0,97,1,11,0,0,0,6,1,0,0,0,6,0,1,25,3,0,7,0,0,0,0,12,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,24399,8063,16336,15429,11916,765,1347,1183,30,188,907,872,129,249,222,7,186,22,17,1,11,10,1,4,10,3,0,31,15,6,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15633,13754,1879,2100,299,13,0,286,0,1801,1666,0,135
PLST,NM,620,L6,00,000,0007285,620L600US35019,35019,4,8,35,00897535,019,13186602,4443,19,State House District 19,N,28674,15381,+35.0739313,-106.5844347,LL,35019,28674,23260,14623,1525,2327,725,51,4009,5414,5091,238,502,231,11,3804,77,17,1,58,13,4,92,10,29,4,294,37,11,1,37,23,2,132,13,28,0,1,1,5,1,1,0,0,1,0,0,29,7,0,9,1,1,0,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28674,12016,16658,15539,11441,1314,1894,680,29,181,1119,1042,197,331,197,9,194,55,16,1,8,9,4,12,6,2,1,70,16,8,1,6,15,2,3,11,4,0,1,1,1,1,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23709,19608,12744,1213,1830,630,46,3145,4101,3888,132,399,147,5,2990,44,13,1,40,12,3,67,8,25,2,200,31,7,0,23,5,1,106,9,15,0,0,1,1,0,1,0,0,0,0,0,13,2,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23709,9071,14638,13790,10374,1097,1539,601,25,154,848,804,121,285,133,3,171,38,13,1,7,9,3,12,5,2,1,41,11,7,0,4,2,1,3,8,3,0,0,1,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15381,13942,1439,707,322,0,0,312,10,385,0,0,385
PLST,NM,620,L6,00,000,0007286,620L600US35020,35020,4,8,35,00897535,020,46959213,492181,20,State House District 20,N,31295,14463,+35.0863994,-106.4599568,LL,35020,31295,25933,18090,1141,1538,2107,42,3015,5362,5051,266,420,387,12,3701,58,37,0,59,5,5,65,6,26,4,273,45,13,1,28,14,0,122,11,23,0,2,0,4,4,5,0,0,0,0,1,34,11,1,10,0,2,1,2,1,0,5,0,0,0,0,1,4,0,3,0,0,1,0,0,0,31295,11055,20240,18998,14570,978,1226,2053,40,131,1242,1175,195,313,328,9,222,51,29,0,7,1,5,8,2,5,0,59,25,7,0,5,5,0,0,10,0,0,2,0,0,4,0,0,0,0,0,1,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24991,21154,15162,854,1107,1701,39,2291,3837,3637,121,293,237,10,2802,33,18,0,44,4,5,45,5,16,4,180,33,6,1,16,8,0,91,6,12,0,1,0,3,0,3,0,0,0,0,0,18,8,1,5,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,24991,7946,17045,16220,12734,778,906,1669,37,96,825,779,97,228,212,7,166,33,16,0,7,0,5,3,2,3,0,39,21,5,0,4,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14463,13593,870,175,148,0,0,148,0,27,0,0,27
PLST,NM,620,L6,00,000,0007287,620L600US35021,35021,4,8,35,00897535,021,11737319,52540,21,State House District 21,N,29196,13604,+35.0754615,-106.5352714,LL,35021,29196,23532,12422,1651,2595,650,46,6168,5664,5442,256,366,161,15,4308,103,23,6,78,3,1,74,15,27,6,195,36,10,2,24,20,2,72,7,8,3,1,1,5,0,2,0,0,0,0,2,22,4,1,7,0,0,0,1,6,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,29196,16239,12957,12004,7660,1384,2159,628,29,144,953,888,194,262,137,13,143,88,18,5,11,3,1,3,10,0,0,61,26,6,1,2,12,0,1,6,3,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,22238,18169,10015,1190,1835,554,31,4544,4069,3940,139,264,102,10,3209,55,12,3,54,0,0,54,12,23,3,110,20,0,1,13,7,2,49,6,4,2,0,1,4,0,0,0,0,0,0,1,16,3,1,4,0,0,0,1,5,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,22238,11647,10591,9942,6678,1033,1556,543,22,110,649,617,119,201,100,10,108,47,10,3,7,0,0,2,10,0,0,28,13,0,1,1,3,0,1,5,2,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,13604,12210,1394,388,0,0,0,0,0,388,0,0,388
PLST,NM,620,L6,00,000,0007288,620L600US35022,35022,4,8,35,00897535,022,1172465435,502970,22,State House District 22,N,29916,14196,+35.1904645,-106.3342881,LL,35022,29916,25710,22889,219,478,235,32,1857,4206,3967,134,596,195,24,2884,20,10,1,29,4,2,36,13,18,1,225,26,8,1,15,4,0,128,11,22,6,2,0,0,0,1,0,0,1,0,0,14,1,1,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29916,7045,22871,21777,20725,202,353,214,19,264,1094,1063,109,461,172,22,255,15,9,0,5,2,2,4,6,1,0,30,17,2,1,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25001,21875,19594,190,381,192,24,1494,3126,2967,93,438,117,10,2219,15,1,0,13,3,2,27,12,16,1,148,17,3,0,14,3,0,92,8,9,0,1,0,0,0,1,0,0,0,0,0,11,0,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25001,5210,19791,18972,18103,179,285,180,14,211,819,802,78,367,110,8,208,13,1,0,5,2,2,2,5,1,0,17,11,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14196,12803,1393,24,13,0,13,0,0,11,0,0,11
PLST,NM,620,L6,00,000,0007289,620L600US35023,35023,4,8,35,00897535,023,41369635,1043148,23,State House District 23,N,30453,14145,+35.2182593,-106.6394311,LL,35023,30453,24661,18458,879,1701,865,26,2732,5792,5486,171,553,189,28,4344,48,8,0,48,12,1,55,10,17,2,292,33,14,0,28,12,3,135,19,43,0,1,0,4,0,0,0,0,0,0,0,14,7,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30453,11716,18737,17776,14579,769,1415,819,21,173,961,887,123,376,142,25,146,37,8,0,6,10,1,2,9,2,0,66,29,9,0,1,10,0,3,11,2,0,1,0,0,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25140,20768,15822,709,1259,720,24,2234,4372,4197,80,404,129,16,3436,38,5,0,28,7,0,32,9,12,1,161,23,6,0,8,5,1,88,8,19,0,1,0,2,0,0,0,0,0,0,0,14,7,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25140,8939,16201,15471,12939,630,1040,687,20,155,730,678,76,313,104,16,114,30,5,0,2,7,0,0,9,2,0,44,22,6,0,0,5,0,2,7,1,0,1,0,0,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14145,13418,727,517,157,0,0,157,0,360,0,0,360
PLST,NM,620,L6,00,000,0007290,620L600US35024,35024,4,8,35,00897535,024,13966772,6324,24,State House District 24,N,29306,14398,+35.1074595,-106.5308723,LL,35024,29306,24037,17878,909,1626,809,40,2775,5269,5011,235,549,207,28,3737,43,21,2,72,7,1,67,17,18,7,240,48,11,0,27,20,0,95,12,14,3,3,0,3,1,0,0,1,1,0,1,16,6,2,6,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,29306,10980,18326,17210,14168,758,1342,768,22,152,1116,1049,171,365,165,20,227,36,19,1,13,6,1,3,14,8,0,63,23,8,0,1,8,0,4,12,2,0,3,0,0,1,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24109,20194,15314,730,1220,650,32,2248,3915,3768,134,384,116,11,2959,21,13,1,46,1,1,52,16,12,1,138,25,7,0,6,8,0,65,12,9,2,0,0,1,1,0,0,1,0,0,1,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,24109,8267,15842,15051,12611,633,1021,634,21,131,791,745,110,285,102,7,178,18,13,1,6,0,1,3,13,8,0,46,16,7,0,1,4,0,3,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14398,13456,942,609,459,0,0,434,25,150,0,0,150
PLST,NM,620,L6,00,000,0007291,620L600US35025,35025,4,8,35,00897535,025,15988726,8936,25,State House District 25,N,28496,14618,+35.1082273,-106.5825395,LL,35025,28496,22929,16175,853,1755,962,28,3156,5567,5183,232,503,236,21,3960,61,9,1,52,16,2,65,7,13,5,357,38,7,2,55,11,0,182,12,42,2,0,0,2,0,1,1,0,1,1,0,22,4,0,14,0,0,0,1,3,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,28496,11813,16683,15579,12387,724,1362,916,24,166,1104,1038,170,348,197,18,220,44,8,0,8,11,2,1,7,3,1,62,26,0,2,7,11,0,2,9,4,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23763,19484,13984,698,1366,818,23,2595,4279,4040,129,384,161,19,3193,30,4,0,37,11,2,52,4,11,3,217,22,5,0,17,3,0,130,11,23,1,0,0,2,0,1,0,0,1,1,0,17,3,0,13,0,0,0,1,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,23763,9153,14610,13788,11128,626,1082,789,20,143,822,785,108,277,143,17,182,30,4,0,6,7,2,1,4,3,1,33,15,0,0,3,3,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14618,13345,1273,320,183,0,28,144,11,137,0,0,137
PLST,NM,620,L6,00,000,0007292,620L600US35026,35026,4,8,35,00897535,026,205632668,317819,26,State House District 26,N,28074,9954,+35.0298732,-106.8351351,LL,35026,28074,20882,10785,1025,1766,475,31,6800,7192,6976,176,290,108,14,6116,35,5,1,74,15,0,102,12,21,7,200,17,5,1,27,8,1,106,10,18,0,0,0,5,0,0,1,0,1,0,0,13,1,0,6,0,1,0,0,3,0,0,0,0,0,0,2,3,1,1,0,0,1,0,0,0,28074,19998,8076,7516,4743,833,1390,425,24,101,560,532,119,156,82,13,96,33,3,1,11,5,0,1,9,3,0,26,2,2,0,6,6,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20558,15439,8296,741,1253,373,23,4753,5119,4978,93,206,55,5,4443,20,4,0,33,8,0,82,7,16,6,127,7,1,0,17,6,0,79,8,4,0,0,0,3,0,0,1,0,1,0,0,12,1,0,6,0,0,0,0,3,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,20558,14053,6505,6130,4022,660,1017,342,17,72,375,353,74,117,47,5,69,20,3,0,6,2,0,0,7,3,0,21,2,1,0,4,5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9954,9450,504,1334,1297,1297,0,0,0,37,0,0,37
PLST,NM,620,L6,00,000,0007293,620L600US35027,35027,4,8,35,00897535,027,16478333,103074,27,State House District 27,N,29194,13912,+35.1522667,-106.5502662,LL,35027,29194,24296,19514,628,1150,1227,21,1756,4898,4615,176,481,325,21,3482,36,8,0,31,10,0,24,10,8,3,258,39,19,0,23,19,4,114,7,24,7,1,0,1,0,0,0,0,0,0,0,24,3,0,10,0,5,0,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29194,8350,20844,19733,16802,554,1016,1193,13,155,1111,1050,142,343,292,15,205,23,7,0,4,9,0,0,9,1,0,57,27,11,0,1,8,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24051,20431,16595,514,867,992,17,1446,3620,3440,101,330,191,15,2725,16,2,0,20,5,0,19,8,5,3,168,23,6,0,14,13,0,88,5,10,7,1,0,1,0,0,0,0,0,0,0,11,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24051,6302,17749,16996,14665,468,760,965,13,125,753,719,88,245,180,14,160,15,1,0,4,4,0,0,7,1,0,31,16,4,0,0,7,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13912,13216,696,358,288,0,0,288,0,70,0,0,70
