FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,LA,620,L6,00,000,0012727,620L600US22011,22011,3,7,22,01629543,011,2613746856,33166412,11,State House District 11,N,41578,18051,+32.7458905,-092.9620841,LL,22011,41578,40274,15612,23605,180,301,1,575,1304,1186,412,259,121,7,245,76,15,9,22,3,0,5,4,8,0,93,28,5,0,13,8,1,5,5,3,0,13,0,3,7,0,0,0,1,0,1,17,2,2,7,3,0,1,1,0,0,0,1,0,0,0,0,8,2,4,0,0,2,0,0,0,41578,1236,40342,39268,15246,23478,156,300,1,87,1074,989,408,247,120,6,94,73,12,8,10,3,0,3,4,1,0,72,24,5,0,13,5,1,0,5,0,0,13,0,0,4,0,0,0,1,0,1,7,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,33719,32814,13488,18481,150,275,1,419,905,840,236,200,100,2,189,75,9,6,12,0,0,5,4,2,0,46,10,2,0,9,4,0,4,1,1,0,8,0,1,4,0,0,0,1,0,1,13,2,0,6,3,0,1,1,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,33719,944,32775,32033,13167,18402,132,274,1,57,742,695,232,193,100,1,74,72,6,5,5,0,0,3,4,0,0,35,7,2,0,9,2,0,0,1,0,0,8,0,0,4,0,0,0,1,0,1,6,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,18051,15210,2841,6623,1921,1670,8,243,0,4702,4647,0,55
PLST,LA,620,L6,00,000,0012728,620L600US22012,22012,3,7,22,01629543,012,3070125284,74993875,12,State House District 12,N,44998,20970,+32.7825271,-092.4364457,LL,22012,44998,43068,32758,8485,138,467,14,1206,1930,1830,312,583,108,21,705,34,9,3,40,1,0,10,2,0,2,86,27,7,0,17,6,8,10,1,0,0,0,1,2,5,0,1,0,0,0,1,13,1,1,5,1,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,44998,2187,42811,41463,32383,8434,101,465,10,70,1348,1275,306,564,108,18,212,31,6,3,22,1,0,0,2,0,2,69,19,7,0,14,6,7,5,1,0,0,0,1,2,5,0,1,0,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35386,34122,26409,6437,109,384,7,776,1264,1198,137,448,59,15,474,22,9,2,25,0,0,5,2,0,0,58,14,7,0,12,4,3,9,0,0,0,0,1,2,5,0,0,0,0,0,1,7,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,35386,1393,33993,33081,26165,6402,83,382,7,42,912,857,134,440,59,12,167,19,6,2,16,0,0,0,2,0,0,53,13,7,0,12,4,3,5,0,0,0,0,1,2,5,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20970,18431,2539,927,899,393,0,490,16,28,0,0,28
PLST,LA,620,L6,00,000,0012729,620L600US22013,22013,3,7,22,01629543,013,5822443588,73000122,13,State House District 13,N,41092,19626,+32.1594515,-092.7435441,LL,22013,41092,39401,27055,10568,166,348,30,1234,1691,1529,483,558,72,10,313,28,4,4,40,3,1,11,2,0,0,135,46,6,2,21,9,1,23,6,0,4,3,0,8,5,1,0,0,0,0,0,19,6,0,8,1,0,1,0,0,0,3,0,0,0,0,0,8,4,1,0,0,3,0,0,0,41092,1671,39421,37962,26838,10530,162,344,26,62,1459,1359,474,537,72,10,209,27,4,1,17,2,1,4,1,0,0,85,36,3,2,11,9,1,3,4,0,4,3,0,4,5,0,0,0,0,0,0,10,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,5,4,1,0,0,0,0,0,0,32062,31004,21422,7994,124,307,22,1135,1058,981,222,424,30,4,228,23,4,4,29,0,1,11,1,0,0,57,32,3,2,5,2,0,5,1,0,1,3,0,1,1,1,0,0,0,0,0,15,6,0,5,0,0,1,0,0,0,3,0,0,0,0,0,5,4,1,0,0,0,0,0,0,32062,1430,30632,29720,21279,7964,124,304,21,28,912,859,218,409,30,4,155,22,4,1,10,0,1,4,1,0,0,39,22,0,2,4,2,0,3,0,0,1,3,0,1,1,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,1,0,0,0,0,0,0,19626,16184,3442,2456,2377,1821,0,556,0,79,0,0,79
PLST,LA,620,L6,00,000,0012730,620L600US22014,22014,3,7,22,01629543,014,1216077528,40859842,14,State House District 14,N,48883,22416,+32.6199676,-092.0532383,LL,22014,48883,46805,33804,11402,136,968,9,486,2078,1990,327,659,219,10,629,53,18,3,58,1,0,11,0,2,0,71,23,6,0,9,11,0,19,1,0,0,0,1,0,0,1,0,0,0,0,0,14,1,4,3,0,0,0,3,0,0,0,3,0,0,0,0,3,2,1,0,0,0,0,0,0,48883,1196,47687,46082,33505,11343,115,961,6,152,1605,1544,322,642,219,10,226,53,18,3,46,0,0,4,0,1,0,48,22,6,0,9,4,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,11,1,4,0,0,0,0,3,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,37585,36172,26856,8114,107,754,6,335,1413,1362,163,525,112,6,462,33,11,1,39,1,0,8,0,1,0,36,11,4,0,2,2,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,4,2,0,0,0,3,0,0,0,3,0,0,0,0,3,2,1,0,0,0,0,0,0,37585,808,36777,35690,26674,8078,90,747,6,95,1087,1053,159,509,112,6,185,33,11,1,32,0,0,4,0,1,0,22,11,4,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,22416,20533,1883,410,365,0,0,365,0,45,0,0,45
PLST,LA,620,L6,00,000,0012731,620L600US22015,22015,3,7,22,01629543,015,672146747,20218377,15,State House District 15,N,47535,20251,+32.4467873,-092.2494614,LL,22015,47535,44936,40544,2854,221,524,9,784,2599,2507,304,1058,145,6,920,29,12,1,19,3,0,3,0,4,3,75,33,0,0,11,5,0,20,5,1,0,0,0,0,0,0,0,0,0,0,0,14,5,2,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,47535,1728,45807,43752,40095,2825,200,523,6,103,2055,1987,298,1016,144,6,468,27,12,1,9,1,0,0,0,4,1,52,33,0,0,9,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,13,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,35674,33934,30883,1954,180,377,9,531,1740,1675,88,810,72,3,651,15,11,0,15,3,0,0,0,4,3,53,25,0,0,4,2,0,18,3,1,0,0,0,0,0,0,0,0,0,0,0,9,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,35674,1102,34572,33193,30633,1940,168,376,6,70,1379,1333,82,784,72,3,357,13,11,0,5,1,0,0,0,4,1,34,25,0,0,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,20251,18431,1820,0,0,0,0,0,0,0,0,0,0
PLST,LA,620,L6,00,000,0012732,620L600US22016,22016,3,7,22,01629543,016,340572818,4420571,16,State House District 16,N,40502,17971,+32.6449917,-091.9185497,LL,22016,40502,39177,11415,26748,100,502,13,399,1325,1219,445,283,72,5,238,96,15,1,52,1,1,6,0,4,0,83,35,6,0,10,10,0,6,2,4,2,4,0,4,0,0,0,0,0,0,0,18,2,1,5,0,0,0,4,5,0,0,1,0,0,0,0,5,3,2,0,0,0,0,0,0,40502,805,39697,38572,11278,26643,84,490,10,67,1125,1049,440,273,70,5,105,94,15,1,40,0,0,4,0,2,0,57,24,5,0,7,9,0,3,2,0,2,4,0,1,0,0,0,0,0,0,0,16,2,1,4,0,0,0,4,4,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,30578,29720,9719,19173,72,451,11,294,858,787,253,211,46,3,156,64,9,0,37,1,1,4,0,2,0,55,29,5,0,4,6,0,4,1,2,2,1,0,1,0,0,0,0,0,0,0,11,1,1,2,0,0,0,2,4,0,0,1,0,0,0,0,5,3,2,0,0,0,0,0,0,30578,557,30021,29270,9620,19097,66,439,10,38,751,698,253,211,44,3,79,64,9,0,29,0,0,4,0,2,0,39,19,5,0,4,6,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,11,1,1,2,0,0,0,2,4,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,17971,15669,2302,2690,1132,864,18,238,12,1558,1531,0,27
PLST,LA,620,L6,00,000,0012733,620L600US22017,22017,3,7,22,01629543,017,215853484,5581279,17,State House District 17,N,41404,17533,+32.4486685,-092.0579734,LL,22017,41404,40088,9662,28334,128,378,13,1573,1316,1197,459,187,33,12,233,135,37,7,78,1,0,10,0,4,1,96,59,7,0,5,3,0,5,1,2,1,1,0,8,0,4,0,0,0,0,0,19,0,2,14,0,0,0,0,2,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,41404,2147,39257,38175,9404,28201,84,376,10,100,1082,987,449,182,32,12,80,135,37,7,52,1,0,0,0,0,0,81,56,4,0,4,3,0,2,1,0,0,1,0,6,0,4,0,0,0,0,0,10,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,30454,29650,8345,19599,83,339,7,1277,804,739,234,150,24,4,158,91,13,4,50,1,0,10,0,0,0,50,36,4,0,0,0,0,4,1,0,1,0,0,0,0,4,0,0,0,0,0,12,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,30454,1661,28793,28132,8151,19525,52,337,6,61,661,606,230,145,24,4,58,91,13,4,36,1,0,0,0,0,0,43,33,4,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,9,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,17533,15170,2363,3232,2990,2503,97,390,0,242,0,0,242
PLST,LA,620,L6,00,000,0012734,620L600US22018,22018,3,7,22,01629543,018,2490957065,160745032,18,State House District 18,N,43306,18425,+30.6459751,-091.5487745,LL,22018,43306,41727,25988,14559,184,202,6,788,1579,1453,341,250,59,13,626,46,6,4,75,10,2,11,4,1,5,109,34,3,3,20,1,3,17,7,5,2,0,5,1,2,5,0,1,0,0,0,17,3,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43306,1826,41480,40409,25466,14490,154,196,4,99,1071,987,334,244,59,13,199,45,6,4,58,8,2,11,3,1,0,70,33,2,2,13,0,3,0,6,3,1,0,5,1,0,1,0,0,0,0,0,14,0,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34382,33381,21455,10995,145,172,6,608,1001,930,129,175,28,9,456,38,3,4,60,8,0,11,3,1,5,57,20,1,1,5,0,2,7,5,4,0,0,3,1,2,5,0,1,0,0,0,14,3,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34382,1394,32988,32335,21015,10945,132,167,4,72,653,603,128,171,28,9,154,37,3,4,49,6,0,11,2,1,0,39,19,0,0,5,0,2,0,5,3,0,0,3,1,0,1,0,0,0,0,0,11,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18425,15238,3187,5419,5419,5265,0,154,0,0,0,0,0
PLST,LA,620,L6,00,000,0012735,620L600US22019,22019,3,7,22,01629543,019,4934975936,49759861,19,State House District 19,N,40137,18306,+32.5747393,-091.5746336,LL,22019,40137,38754,25991,12169,120,84,7,383,1383,1254,329,460,40,4,307,54,17,7,17,1,0,6,1,4,7,113,40,12,0,8,7,3,16,0,2,3,6,5,7,4,0,0,0,0,0,0,15,0,1,2,3,0,1,1,4,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,40137,989,39148,38070,25715,12075,116,83,2,79,1078,996,313,443,39,0,122,51,12,2,10,0,0,2,0,2,0,73,31,8,0,5,7,3,1,0,2,3,3,5,3,2,0,0,0,0,0,0,8,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,31159,30241,20835,8946,99,72,6,283,918,830,158,353,26,0,215,43,6,2,14,0,0,4,1,4,4,75,24,4,0,6,3,3,9,0,2,3,6,5,6,4,0,0,0,0,0,0,12,0,0,1,3,0,1,1,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,31159,674,30485,29762,20633,8900,95,72,1,61,723,667,145,346,26,0,89,42,6,2,8,0,0,1,0,2,0,48,19,2,0,3,3,3,1,0,2,3,3,5,2,2,0,0,0,0,0,0,7,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,18306,15935,2371,1519,1279,859,6,414,0,240,0,0,240
PLST,LA,620,L6,00,000,0012736,620L600US22020,22020,3,7,22,01629543,020,5165341519,141309594,20,State House District 20,N,42282,19700,+31.9654069,-091.8368368,LL,22020,42282,40919,29666,10284,140,128,13,688,1363,1254,360,446,39,13,310,22,1,4,32,6,1,10,6,2,2,67,19,4,0,3,6,2,8,2,4,1,0,1,1,4,10,2,0,0,0,0,31,9,0,11,4,1,1,5,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,6,6,42282,1210,41072,39946,29439,10203,124,124,13,43,1126,1055,356,423,31,10,184,20,0,2,12,6,0,4,4,2,1,48,17,4,0,2,6,2,1,1,1,0,0,1,1,4,7,1,0,0,0,0,16,6,0,1,3,1,0,5,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,3,3,32509,31677,23333,7480,101,107,12,644,832,769,120,344,20,4,227,15,1,1,24,0,1,5,6,1,0,37,16,4,0,0,0,0,1,0,3,1,0,0,1,2,7,2,0,0,0,0,16,4,0,6,3,1,1,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,6,6,32509,980,31529,30840,23179,7436,87,105,12,21,689,643,120,335,14,2,142,13,0,1,10,0,0,1,4,1,0,31,14,4,0,0,0,0,1,0,1,0,0,0,1,2,7,1,0,0,0,0,9,4,0,0,3,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,3,3,19700,16486,3214,1842,1762,1220,46,496,0,80,0,0,80
PLST,LA,620,L6,00,000,0012737,620L600US22021,22021,3,7,22,01629543,021,4356005275,341958504,21,State House District 21,N,36213,17117,+31.9236799,-091.3824200,LL,22021,36213,35270,14419,20389,63,138,6,255,943,843,283,221,11,1,207,46,3,5,37,2,1,6,8,3,9,72,20,0,4,5,2,0,13,4,8,2,0,0,7,3,2,1,0,1,0,0,21,6,1,5,0,2,2,3,0,2,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,36213,720,35493,34750,14244,20283,50,133,6,34,743,670,278,212,7,1,85,37,3,4,26,2,0,5,6,3,1,57,20,0,4,2,0,0,6,4,6,2,0,0,7,3,2,1,0,0,0,0,12,6,1,0,0,1,1,1,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,27478,26917,11614,14958,50,118,2,175,561,499,126,161,1,0,149,27,3,1,24,0,1,0,3,3,0,46,15,0,4,5,0,0,7,2,1,2,0,0,5,1,2,1,0,1,0,0,12,6,1,2,0,1,2,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,27478,488,26990,26542,11474,14893,43,115,2,15,448,394,125,158,0,0,63,21,3,1,19,0,0,0,1,3,0,41,15,0,4,2,0,0,6,2,1,2,0,0,5,1,2,1,0,0,0,0,9,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,17117,13623,3494,2938,2917,2733,79,105,0,21,0,0,21
PLST,LA,620,L6,00,000,0012738,620L600US22022,22022,3,7,22,01629543,022,5028973079,253566224,22,State House District 22,N,43149,18438,+31.5536329,-092.4078906,LL,22022,43149,41275,33038,6042,408,322,15,1450,1874,1688,298,779,77,8,424,20,5,3,56,4,2,9,0,2,1,153,46,2,5,13,15,7,33,5,6,5,0,0,2,4,8,2,0,0,0,0,31,5,1,20,1,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,43149,2915,40234,38708,31878,5981,383,322,15,129,1526,1423,285,756,65,8,230,20,5,3,45,3,1,0,0,1,1,88,42,1,5,4,8,6,1,3,4,4,0,0,1,4,3,2,0,0,0,0,14,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33958,32770,25923,4808,334,322,15,1368,1188,1088,90,580,50,7,297,14,1,1,33,4,1,9,0,0,1,77,30,0,2,7,3,6,23,1,0,0,0,0,0,0,3,2,0,0,0,0,21,5,0,13,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,33958,2610,31348,30354,24849,4759,311,322,15,98,994,927,90,563,47,7,176,14,1,1,23,3,1,0,0,0,1,52,30,0,2,4,3,6,1,1,0,0,0,0,0,0,3,2,0,0,0,0,14,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18438,15620,2818,4712,4705,4456,0,249,0,7,0,0,7
PLST,LA,620,L6,00,000,0012739,620L600US22023,22023,3,7,22,01629543,023,1941339251,50415578,23,State House District 23,N,40078,19217,+31.8546445,-093.3519119,LL,22023,40078,38345,15074,21944,303,191,16,817,1733,1510,435,382,46,6,389,79,25,2,121,0,3,9,0,9,4,197,68,13,1,61,2,4,26,6,3,6,0,0,2,4,1,0,0,0,0,0,21,1,0,15,3,0,0,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,3,0,0,40078,1526,38552,37170,14636,21827,257,184,15,251,1382,1224,428,362,42,6,169,78,22,2,98,0,3,4,0,8,2,139,67,3,1,37,1,4,13,4,3,1,0,0,0,4,1,0,0,0,0,0,14,0,0,10,3,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,3,0,0,31063,29929,12701,16134,242,159,16,677,1134,1021,224,299,21,5,303,59,19,0,77,0,3,7,0,0,4,92,33,2,1,38,1,1,12,1,2,0,0,0,0,0,1,0,0,0,0,0,16,1,0,13,1,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,3,0,0,31063,1171,29892,28961,12315,16061,207,156,15,207,931,841,224,287,21,5,147,59,17,0,72,0,3,4,0,0,2,75,32,2,1,28,1,1,6,1,2,0,0,0,0,0,1,0,0,0,0,0,10,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,3,0,0,19217,16236,2981,2483,1088,743,25,320,0,1395,1352,0,43
PLST,LA,620,L6,00,000,0012740,620L600US22024,22024,3,7,22,01629543,024,5887163170,314599017,24,State House District 24,N,42060,22124,+31.3296254,-093.2762230,LL,22024,42060,39445,32662,4200,1862,209,43,469,2615,2469,367,1188,135,34,565,89,21,0,35,5,0,8,14,3,5,121,35,11,1,6,12,6,25,5,5,2,3,3,6,0,1,0,0,0,0,0,21,0,0,7,5,0,0,1,1,0,1,5,0,0,1,0,4,2,2,0,0,0,0,0,0,42060,1553,40507,38408,32103,4167,1740,202,40,156,2099,2000,357,1110,134,32,211,87,20,0,26,5,0,1,14,2,1,83,35,8,1,4,9,4,6,5,4,2,2,3,0,0,0,0,0,0,0,0,12,0,0,2,1,0,0,1,1,0,1,5,0,0,1,0,4,2,2,0,0,0,0,0,0,32207,30556,25604,3058,1369,174,26,325,1651,1557,113,853,77,14,402,34,16,0,26,4,0,7,10,0,1,77,22,8,0,2,9,5,19,3,2,0,1,0,6,0,0,0,0,0,0,0,14,0,0,3,4,0,0,0,1,0,1,5,0,0,0,0,3,1,2,0,0,0,0,0,0,32207,1027,31180,29862,25252,3044,1279,167,24,96,1318,1254,113,796,76,14,166,34,15,0,24,4,0,1,10,0,1,53,22,8,0,2,6,3,6,3,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,3,1,2,0,0,0,0,0,0,22124,16706,5418,856,365,120,0,245,0,491,0,447,44
PLST,LA,620,L6,00,000,0012741,620L600US22025,22025,3,7,22,01629543,025,2363852034,70689150,25,State House District 25,N,45267,20110,+31.1561940,-092.6346950,LL,22025,45267,42882,31025,8962,532,976,11,1376,2385,2247,345,666,211,5,866,60,40,1,43,1,0,3,1,3,2,126,41,13,0,16,2,4,35,1,12,0,2,0,0,0,0,0,0,0,0,0,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,45267,2606,42661,41061,30570,8891,464,967,10,159,1600,1519,330,632,208,5,222,54,39,1,26,1,0,0,1,0,0,76,41,13,0,8,2,4,0,1,5,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,34830,33300,24758,6418,394,763,9,958,1530,1468,130,516,112,5,613,39,18,1,29,0,0,1,1,2,1,57,14,7,0,7,2,4,18,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,34830,1749,33081,32070,24468,6384,347,756,8,107,1011,974,123,488,109,5,179,34,17,1,17,0,0,0,1,0,0,35,14,7,0,7,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,20110,17888,2222,1234,877,521,30,225,101,357,42,0,315
PLST,LA,620,L6,00,000,0012742,620L600US22026,22026,3,7,22,01629543,026,78584528,2777776,26,State House District 26,N,38266,18149,+31.2897179,-092.4472057,LL,22026,38266,36761,9837,25870,160,431,13,450,1505,1346,493,206,79,7,307,134,20,2,91,1,0,4,0,0,2,139,56,15,0,31,1,0,25,2,8,0,0,0,0,1,0,0,0,0,0,0,15,6,0,6,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,38266,991,37275,36088,9639,25746,136,423,12,132,1187,1079,489,187,74,7,97,127,20,2,73,1,0,2,0,0,0,91,51,15,0,14,1,0,5,1,3,0,0,0,0,1,0,0,0,0,0,0,12,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,28825,27828,8309,18740,126,345,4,304,997,897,246,146,51,4,261,109,13,2,61,0,0,2,0,0,2,87,30,11,0,21,1,0,16,1,6,0,0,0,0,1,0,0,0,0,0,0,8,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,28825,703,28122,27371,8182,18646,114,339,3,87,751,686,244,138,48,4,81,105,13,2,49,0,0,2,0,0,0,54,27,11,0,7,1,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,18149,15416,2733,956,685,237,6,367,75,271,0,0,271
PLST,LA,620,L6,00,000,0012743,620L600US22027,22027,3,7,22,01629543,027,977420248,32997956,27,State House District 27,N,46490,19676,+31.2785476,-092.3009632,LL,22027,46490,43524,36648,5652,334,421,11,458,2966,2801,418,1079,262,33,848,65,18,2,57,1,0,9,5,2,2,152,75,12,0,13,2,1,43,1,4,0,0,1,0,0,0,0,0,0,0,0,13,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46490,1493,44997,42633,36114,5624,301,415,11,168,2364,2249,414,1042,259,33,363,65,18,2,43,1,0,2,5,2,0,107,72,12,0,7,2,1,9,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35137,33210,28306,3991,234,344,11,324,1927,1821,157,833,145,22,575,37,10,2,29,0,0,8,2,0,1,95,37,7,0,9,2,1,34,1,3,0,0,1,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35137,990,34147,32593,27943,3978,214,343,11,104,1554,1481,157,818,145,22,265,37,10,2,21,0,0,2,2,0,0,66,37,7,0,6,2,1,9,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19676,17964,1712,1132,104,0,0,104,0,1028,59,536,433
