FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,GA,620,L6,00,000,0020407,620L600US13045,13045,3,5,13,01705317,045,58330756,2495825,45,State House District 45,N,58143,22250,+33.9939319,-084.4157466,LL,13045,58143,53377,41282,4745,99,6130,18,1103,4766,4498,555,472,754,14,2388,65,46,6,119,4,1,21,10,40,3,246,59,16,0,42,14,1,59,2,30,0,5,3,7,0,8,0,0,0,0,0,17,6,0,9,1,1,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,58143,3802,54341,51712,40505,4629,53,6113,13,399,2629,2510,532,436,732,12,605,51,39,4,59,4,1,0,9,25,1,107,46,11,0,10,14,1,2,2,5,0,5,3,2,0,6,0,0,0,0,0,8,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,43905,40983,31909,3828,64,4370,13,799,2922,2762,305,344,322,8,1567,55,30,2,87,3,1,14,8,13,3,143,46,3,0,24,8,1,44,1,5,0,4,3,1,0,3,0,0,0,0,0,13,4,0,8,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,1,0,0,43905,2592,41313,39788,31383,3752,34,4358,10,251,1525,1453,291,325,315,6,378,48,27,2,38,3,1,0,7,11,1,64,36,1,0,5,8,1,1,1,2,0,4,3,0,0,2,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,22250,21491,759,135,78,0,0,78,0,57,0,0,57
PLST,GA,620,L6,00,000,0020408,620L600US13046,13046,3,5,13,01705317,046,67456704,846312,46,State House District 46,N,60949,22541,+34.0705807,-084.4672255,LL,13046,60949,55134,44767,4749,198,3030,25,2365,5815,5471,616,727,679,10,3123,53,63,2,139,2,2,16,13,25,1,322,81,29,0,79,22,0,47,6,45,0,1,1,7,2,2,0,0,0,0,0,20,3,0,13,3,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,60949,6047,54902,52003,43677,4638,80,3025,20,563,2899,2742,583,680,671,9,600,42,59,2,62,2,1,3,13,14,1,151,71,27,0,12,21,0,2,6,5,0,1,1,1,2,2,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46079,42449,34774,3586,161,2262,18,1648,3630,3446,268,543,315,4,2122,38,30,1,87,1,2,9,13,12,1,172,35,10,0,46,13,0,34,5,20,0,1,1,4,2,1,0,0,0,0,0,12,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46079,4095,41984,40289,34095,3504,65,2257,16,352,1695,1623,257,525,312,3,404,31,30,1,33,1,1,3,13,8,1,70,29,10,0,5,12,0,2,5,1,0,1,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22541,21897,644,266,65,0,0,65,0,201,0,0,201
PLST,GA,620,L6,00,000,0020409,620L600US13047,13047,3,5,13,01705317,047,119595213,2058441,47,State House District 47,N,64114,23393,+34.1095741,-084.3255790,LL,13047,64114,58876,41932,5429,144,10119,16,1236,5238,4931,506,569,724,19,2768,70,84,3,132,6,2,15,13,16,4,271,72,37,2,43,16,0,55,11,21,0,1,0,9,1,3,0,0,0,0,0,30,5,3,19,0,0,0,1,1,0,0,0,1,0,0,0,6,2,4,0,0,0,0,0,0,64114,4322,59792,57053,41083,5333,92,10098,15,432,2739,2579,488,528,703,17,591,65,81,3,71,6,2,1,13,10,0,144,57,33,2,7,12,0,1,11,10,0,1,0,7,1,2,0,0,0,0,0,13,5,3,3,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,47159,43847,31750,3996,90,7090,10,911,3312,3108,266,398,317,18,1893,42,39,2,100,4,2,8,6,9,4,174,55,15,1,25,10,0,44,3,9,0,1,0,8,1,2,0,0,0,0,0,25,4,3,16,0,0,0,0,1,0,0,0,1,0,0,0,5,1,4,0,0,0,0,0,0,47159,2984,44175,42590,31204,3944,56,7078,10,298,1585,1484,254,368,308,16,380,40,38,2,59,4,2,0,6,7,0,89,45,12,1,5,6,0,1,3,5,0,1,0,7,1,2,0,0,0,0,0,9,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,23393,22308,1085,121,12,0,0,12,0,109,0,0,109
PLST,GA,620,L6,00,000,0020410,620L600US13048,13048,3,5,13,01705317,048,61471124,1735500,48,State House District 48,N,55778,23532,+34.0333275,-084.3552290,LL,13048,55778,49205,33955,7195,340,2303,28,5384,6573,6258,539,517,468,6,4263,71,60,5,205,2,1,69,6,42,4,265,79,19,4,59,13,3,52,4,15,0,3,0,6,2,6,0,0,0,0,0,48,14,1,25,4,0,0,0,1,0,2,0,0,0,1,0,2,1,0,1,0,0,0,0,0,55778,11158,44620,42384,32518,7024,63,2294,26,459,2236,2078,498,383,446,6,504,62,55,5,85,1,1,3,6,22,1,137,55,19,4,20,12,3,2,4,6,0,2,0,5,2,3,0,0,0,0,0,19,11,1,1,4,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,43149,38656,27468,5476,251,1816,24,3621,4493,4290,309,376,250,5,3008,54,45,5,138,1,1,62,6,26,4,169,50,12,2,31,10,2,39,3,10,0,2,0,4,0,4,0,0,0,0,0,33,9,1,15,4,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,43149,7473,35676,34158,26592,5362,50,1810,22,322,1518,1406,294,295,236,5,394,47,41,5,65,1,1,3,6,12,1,96,39,12,2,13,10,2,2,3,4,0,2,0,4,0,3,0,0,0,0,0,15,7,1,1,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,23532,22276,1256,545,308,0,0,308,0,237,0,0,237
PLST,GA,620,L6,00,000,0020411,620L600US13049,13049,3,5,13,01705317,049,56323535,914211,49,State House District 49,N,60907,24081,+34.0661995,-084.2653854,LL,13049,60907,55585,35864,6174,138,11272,20,2117,5322,5010,606,382,685,22,2927,65,55,6,199,3,0,18,13,28,1,265,61,25,4,58,22,1,37,16,32,0,2,0,4,1,2,0,0,0,0,0,38,4,2,20,0,9,0,1,1,0,0,0,1,0,0,0,9,3,5,0,0,0,1,0,0,60907,5614,55293,52716,34774,6099,89,11249,19,486,2577,2399,564,352,668,22,552,56,51,6,92,2,0,1,12,21,0,150,49,25,4,19,22,1,0,16,9,0,0,0,3,1,1,0,0,0,0,0,23,4,1,9,0,7,0,1,0,0,0,0,1,0,0,0,5,3,1,0,0,0,1,0,0,46620,43181,28859,4670,94,8049,15,1494,3439,3256,323,286,339,17,2039,47,32,5,131,0,0,11,12,13,1,145,34,12,0,35,11,0,20,12,14,0,0,0,4,1,2,0,0,0,0,0,29,4,1,17,0,5,0,0,1,0,0,0,1,0,0,0,9,3,5,0,0,0,1,0,0,46620,3861,42759,41160,28116,4617,56,8036,14,321,1599,1487,296,275,331,17,401,46,30,5,65,0,0,1,11,9,0,89,28,12,0,14,11,0,0,12,7,0,0,0,3,1,1,0,0,0,0,0,18,4,1,8,0,4,0,0,0,0,0,0,1,0,0,0,5,3,1,0,0,0,1,0,0,24081,22897,1184,337,300,0,0,300,0,37,0,0,37
PLST,GA,620,L6,00,000,0020412,620L600US13050,13050,3,5,13,01705317,050,58944924,1085159,50,State House District 50,N,58422,20739,+34.0340903,-084.1879338,LL,13050,58422,54284,25360,6361,86,20929,34,1514,4138,3906,486,223,736,10,2073,65,86,14,138,17,0,18,17,20,3,193,41,31,3,53,6,2,19,12,12,0,3,0,3,5,1,2,0,0,0,0,35,2,1,26,3,1,0,0,2,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,58422,3888,54534,52337,24752,6227,52,20900,34,372,2197,2078,470,213,719,9,414,56,85,14,47,17,0,4,17,11,2,109,36,29,1,11,5,2,2,11,4,0,2,0,0,4,1,1,0,0,0,0,9,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43398,40819,20022,4592,62,15098,24,1021,2579,2425,260,157,325,9,1441,53,49,3,87,4,0,7,13,14,3,122,30,20,3,30,4,0,15,6,5,0,3,0,2,2,1,1,0,0,0,0,28,2,1,20,3,1,0,0,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,43398,2630,40768,39530,19646,4508,37,15081,24,234,1238,1162,250,151,319,8,272,45,48,3,37,4,0,2,13,8,2,68,25,19,1,7,3,0,1,6,1,0,2,0,0,1,1,1,0,0,0,0,7,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20739,19744,995,144,144,0,0,144,0,0,0,0,0
PLST,GA,620,L6,00,000,0020413,620L600US13051,13051,3,5,13,01705317,051,50779242,1358718,51,State House District 51,N,56695,25462,+33.9946230,-084.3012307,LL,13051,56695,51186,32008,12050,190,3911,23,3004,5509,5126,672,405,523,29,2999,103,87,14,235,5,0,34,3,12,5,341,98,36,5,89,12,1,42,4,23,1,3,3,12,1,9,1,0,0,0,1,37,9,1,18,1,5,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,56695,6865,49830,47220,30960,11781,71,3894,20,494,2610,2403,641,377,500,27,543,92,83,14,103,5,0,4,3,9,2,192,78,36,4,35,12,1,5,4,4,1,3,3,0,0,5,0,0,0,0,1,10,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,45521,41693,26846,9352,141,3161,21,2172,3828,3608,397,337,299,19,2232,83,44,12,149,2,0,18,3,10,3,190,63,15,1,47,8,0,31,3,7,1,3,3,0,1,7,0,0,0,0,0,26,7,0,13,1,2,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0,0,45521,4845,40676,38921,26116,9190,63,3147,18,387,1755,1633,381,318,283,17,419,76,43,12,69,2,0,1,3,9,0,111,46,15,0,22,8,0,3,3,2,1,3,3,0,0,5,0,0,0,0,0,7,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0,0,25462,24074,1388,336,68,0,0,68,0,268,0,0,268
PLST,GA,620,L6,00,000,0020414,620L600US13052,13052,3,5,13,01705317,052,66542961,965226,52,State House District 52,N,61643,28585,+33.9062806,-084.4020350,LL,13052,61643,56019,40136,7308,207,4117,29,4222,5624,5334,600,324,570,25,3309,76,97,8,229,11,0,48,16,19,2,246,68,25,0,44,22,2,38,14,20,0,2,2,3,0,4,2,0,0,0,0,42,2,2,24,1,7,0,3,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,61643,8559,53084,50755,39055,7162,62,4097,25,354,2329,2178,570,276,559,25,432,72,97,8,94,10,0,10,15,9,1,134,54,25,0,7,21,2,1,12,5,0,2,2,2,0,1,0,0,0,0,0,16,0,2,3,1,7,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48798,44941,32422,6075,156,3385,20,2883,3857,3665,398,274,270,17,2350,67,57,5,162,5,0,41,11,8,0,162,55,16,0,23,9,2,31,10,7,0,2,2,3,0,2,0,0,0,0,0,28,1,2,18,1,4,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,48798,5865,42933,41353,31680,5956,52,3368,17,280,1580,1479,387,239,268,17,341,66,57,5,68,5,0,10,11,5,0,92,43,16,0,2,9,2,1,10,2,0,2,2,2,0,1,0,0,0,0,0,8,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28585,26722,1863,494,126,0,0,126,0,368,0,0,368
PLST,GA,620,L6,00,000,0020415,620L600US13053,13053,3,5,13,01705317,053,67346209,819254,53,State House District 53,N,59222,28350,+33.7999736,-084.4727831,LL,13053,59222,55829,16476,35494,217,1651,41,1950,3393,3090,733,239,317,11,1013,262,87,21,349,1,0,33,8,12,4,259,101,28,6,43,12,2,24,5,17,0,8,0,4,5,3,0,0,0,0,1,37,9,8,18,0,1,0,0,0,0,0,0,1,0,0,0,7,5,2,0,0,0,0,0,0,59222,4028,55194,53132,15958,35097,95,1637,35,310,2062,1879,700,206,310,10,145,235,83,16,154,1,0,5,8,3,3,166,83,27,5,13,11,2,0,5,8,0,4,0,0,5,2,0,0,0,0,1,14,8,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,45049,42718,13440,26421,143,1369,34,1311,2331,2124,445,187,168,10,750,208,61,7,259,0,0,15,8,5,1,181,76,16,5,23,9,2,19,2,11,0,7,0,4,5,2,0,0,0,0,0,21,7,3,9,0,1,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,0,0,0,45049,2741,42308,40924,13104,26150,74,1362,33,201,1384,1251,423,157,165,9,102,189,60,5,130,0,0,1,8,2,0,121,68,16,4,8,8,2,0,2,4,0,3,0,0,5,1,0,0,0,0,0,9,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,28350,25539,2811,264,147,0,21,126,0,117,0,0,117
PLST,GA,620,L6,00,000,0020416,620L600US13054,13054,3,5,13,01705317,054,34002986,256281,54,State House District 54,N,69697,42848,+33.8424358,-084.3812460,LL,13054,69697,64836,46519,10917,210,5187,21,1982,4861,4499,618,370,729,11,2271,105,90,6,224,14,1,28,14,15,3,306,96,40,4,52,9,2,34,10,24,3,4,3,14,3,8,0,0,0,0,0,53,22,1,25,3,1,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,69697,5103,64594,62016,45621,10733,109,5159,16,378,2578,2368,590,341,713,10,413,97,80,5,83,12,1,5,13,5,0,184,83,29,3,19,9,1,3,9,5,0,4,3,7,3,6,0,0,0,0,0,26,17,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59879,56205,39938,9888,145,4680,15,1539,3674,3413,456,298,426,11,1847,88,57,5,180,5,1,16,12,8,3,222,74,31,4,31,8,2,29,6,11,3,1,3,11,2,6,0,0,0,0,0,36,15,1,16,3,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,59879,4091,55788,53949,39159,9742,84,4659,13,292,1839,1685,437,276,422,10,321,81,49,5,62,5,1,3,11,2,0,137,65,23,3,10,8,1,3,6,3,0,1,3,4,2,5,0,0,0,0,0,17,10,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42848,37779,5069,1100,595,0,0,595,0,505,0,0,505
PLST,GA,620,L6,00,000,0020417,620L600US13055,13055,3,5,13,01705317,055,59942360,655699,55,State House District 55,N,61999,31346,+33.7108135,-084.5099236,LL,13055,61999,59078,16373,39822,171,1512,17,1183,2921,2649,604,181,324,9,876,240,102,9,250,5,1,20,6,20,2,238,83,22,2,34,11,2,38,7,14,2,1,3,13,5,1,0,0,0,0,0,31,12,2,12,3,1,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,61999,2893,59106,57213,15832,39485,99,1495,10,292,1893,1730,569,166,310,9,170,223,98,8,146,5,1,4,6,13,2,142,73,20,1,10,11,2,1,6,3,0,1,3,7,3,1,0,0,0,0,0,20,12,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,51108,48903,14367,32060,135,1391,16,934,2205,1992,428,163,212,7,691,195,61,5,195,3,1,14,4,11,2,189,65,17,2,29,7,2,33,6,6,2,0,3,11,5,1,0,0,0,0,0,21,5,2,10,3,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,51108,2246,48862,47446,13901,31833,82,1376,10,244,1416,1285,415,149,199,7,130,181,60,4,119,3,1,3,4,8,2,117,60,16,1,10,7,2,1,6,2,0,0,3,5,3,1,0,0,0,0,0,13,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31346,28102,3244,2988,2751,2548,0,203,0,237,0,0,237
PLST,GA,620,L6,00,000,0020418,620L600US13056,13056,3,5,13,01705317,056,29698128,21993,56,State House District 56,N,61095,31302,+33.7653485,-084.4228351,LL,13056,61095,57564,21229,29969,141,4980,55,1190,3531,3210,675,202,539,14,1078,242,127,14,197,5,1,19,6,89,2,276,88,27,6,40,11,3,43,12,17,1,13,0,4,4,6,1,0,0,0,0,42,4,6,26,0,3,0,0,3,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,61095,3386,57709,55370,20350,29621,105,4963,45,286,2339,2161,644,191,528,14,208,235,118,14,102,4,1,8,6,88,0,168,78,24,6,16,9,3,3,10,2,0,7,0,3,4,3,0,0,0,0,0,9,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,53924,50930,20297,24723,124,4680,54,1052,2994,2755,524,181,472,13,970,195,116,13,166,4,1,9,5,85,1,204,57,23,5,28,9,3,35,9,14,0,11,0,4,3,2,1,0,0,0,0,32,2,6,21,0,2,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,53924,2965,50959,48986,19464,24477,100,4666,45,234,1973,1842,502,174,468,13,186,190,108,13,90,4,1,3,5,85,0,123,52,20,5,10,7,3,3,9,0,0,6,0,3,3,2,0,0,0,0,0,7,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31302,25711,5591,11575,145,0,0,145,0,11430,10671,0,759
PLST,GA,620,L6,00,000,0020419,620L600US13057,13057,3,5,13,01705317,057,30130628,101410,57,State House District 57,N,66540,36662,+33.7263220,-084.4324370,LL,13057,66540,62615,26076,31394,155,3307,21,1662,3925,3621,636,282,572,16,1499,181,80,17,254,8,1,26,16,26,7,259,93,21,0,54,14,1,37,3,21,1,5,0,2,0,7,0,0,0,0,0,38,7,0,21,0,6,0,0,2,0,0,0,1,0,1,0,7,2,1,0,0,0,4,0,0,66540,4385,62155,59766,24989,31049,80,3274,13,361,2389,2208,597,259,559,15,323,176,73,11,147,8,1,1,14,20,4,154,81,20,0,30,11,1,1,3,0,0,4,0,0,0,3,0,0,0,0,0,23,7,0,10,0,4,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,4,0,0,57177,54171,23487,26175,111,3075,18,1305,3006,2798,457,246,351,12,1260,160,42,5,200,6,1,16,16,22,4,178,77,12,0,35,8,1,27,2,7,0,3,0,0,0,6,0,0,0,0,0,23,5,0,12,0,2,0,0,2,0,0,0,1,0,1,0,7,2,1,0,0,0,4,0,0,57177,3628,53549,51783,22477,25909,65,3049,12,271,1766,1634,435,226,343,11,256,158,40,5,119,6,1,1,14,16,3,115,68,11,0,20,7,1,1,2,0,0,2,0,0,0,3,0,0,0,0,0,13,5,0,4,0,2,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,4,0,0,36662,32467,4195,6114,2391,2358,33,0,0,3723,2515,0,1208
PLST,GA,620,L6,00,000,0020420,620L600US13058,13058,3,5,13,01705317,058,27657552,0,58,State House District 58,N,65527,37013,+33.7082551,-084.4608488,LL,13058,65527,61554,24163,33233,192,2612,22,1332,3973,3660,793,325,538,9,1197,227,123,26,362,6,0,22,11,20,1,268,115,22,6,29,12,1,36,4,19,1,2,0,8,2,7,4,0,0,0,0,42,16,0,16,1,3,0,2,1,0,1,0,0,0,2,0,3,1,2,0,0,0,0,0,0,65527,3589,61938,59385,23371,32883,121,2596,20,394,2553,2361,739,295,520,7,280,214,116,26,127,6,0,3,9,18,1,163,98,16,6,13,6,1,0,4,7,1,2,0,1,2,3,3,0,0,0,0,27,15,0,4,1,3,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,56677,53411,22673,26957,158,2454,20,1149,3266,3032,657,272,408,8,1038,194,87,19,306,3,0,15,8,16,1,199,93,16,6,19,4,0,34,3,11,1,2,0,4,1,2,3,0,0,0,0,33,12,0,11,1,3,0,2,1,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,56677,3087,53590,51506,21935,26669,96,2444,18,344,2084,1927,624,250,394,6,229,183,82,19,112,3,0,3,7,14,1,131,84,12,6,8,2,0,0,3,6,1,2,0,1,1,2,3,0,0,0,0,24,12,0,4,1,3,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,37013,32698,4315,6212,607,275,3,329,0,5605,5228,0,377
PLST,GA,620,L6,00,000,0020421,620L600US13059,13059,3,5,13,01705317,059,42329087,37206,59,State House District 59,N,58222,27596,+33.7028664,-084.3858433,LL,13059,58222,54149,21485,27687,331,1392,41,3213,4073,3727,675,337,419,7,1707,180,88,10,231,2,0,58,5,7,1,309,124,34,0,48,8,0,57,8,15,0,4,1,5,1,4,0,0,0,0,0,27,11,0,10,1,3,0,0,1,0,0,0,0,0,1,0,10,8,2,0,0,0,0,0,0,58222,6514,51708,49491,20338,27371,123,1365,28,266,2217,2019,625,307,411,7,291,166,83,10,106,2,0,1,5,5,0,181,105,34,0,12,8,0,1,8,2,0,3,1,2,1,4,0,0,0,0,0,15,10,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,46003,43108,18559,20858,243,1258,36,2154,2895,2664,423,305,235,5,1264,128,53,7,194,2,0,39,5,4,0,206,80,14,0,38,6,0,45,6,8,0,3,1,3,1,1,0,0,0,0,0,21,9,0,9,1,2,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,46003,4585,41418,39847,17665,20631,95,1233,27,196,1571,1437,400,280,235,5,233,121,48,7,97,2,0,1,5,3,0,119,73,14,0,10,6,0,1,6,1,0,3,1,2,1,1,0,0,0,0,0,13,8,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,27596,24803,2793,2822,2723,2280,10,433,0,99,0,0,99
PLST,GA,620,L6,00,000,0020422,620L600US13060,13060,3,5,13,01705317,060,83829712,251007,60,State House District 60,N,58127,25589,+33.6450228,-084.4121025,LL,13060,58127,55043,5677,43174,351,970,23,4848,3084,2811,579,142,61,4,1294,246,84,14,301,0,1,60,3,19,3,242,93,22,1,65,5,0,22,2,16,0,0,1,4,3,7,0,0,0,0,1,30,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,58127,7872,50255,48803,4716,42682,132,953,13,307,1452,1282,545,129,56,4,64,241,80,14,136,0,0,2,3,8,0,144,81,19,1,27,4,0,1,2,2,0,0,1,1,1,3,0,0,0,0,1,25,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43553,41487,4825,32390,270,808,18,3176,2066,1888,341,120,37,4,864,175,60,13,212,0,1,49,2,10,0,156,62,9,1,47,4,0,13,1,7,0,0,1,4,1,6,0,0,0,0,0,22,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43553,5145,38408,37437,4240,32069,104,796,12,216,971,854,318,109,35,4,40,171,58,13,94,0,0,2,2,8,0,100,60,8,1,19,3,0,1,1,2,0,0,1,1,0,3,0,0,0,0,0,17,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25589,22580,3009,612,544,392,0,152,0,68,0,0,68
PLST,GA,620,L6,00,000,0020423,620L600US13061,13061,3,5,13,01705317,061,149147283,1993420,61,State House District 61,N,59354,25233,+33.7448768,-084.6003202,LL,13061,59354,56171,8602,43773,206,497,48,3045,3183,2938,638,205,83,10,1171,264,95,17,390,1,1,41,5,4,13,203,96,18,1,41,9,0,16,6,4,0,2,0,6,1,3,0,0,0,0,0,41,10,1,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,59354,5351,54003,52320,8022,43368,93,485,36,316,1683,1532,590,187,80,9,98,249,91,17,198,1,0,1,4,3,4,135,85,18,1,11,8,0,0,4,1,0,2,0,3,0,2,0,0,0,0,0,15,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45331,43214,7288,33316,165,410,33,2002,2117,1956,358,168,60,9,787,211,53,14,258,0,1,23,3,2,9,130,66,11,1,20,0,0,14,6,3,0,2,0,4,1,2,0,0,0,0,0,31,9,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45331,3386,41945,40782,6959,33089,78,403,25,228,1163,1066,343,156,58,9,72,199,51,14,155,0,0,1,3,2,3,84,56,11,1,7,0,0,0,4,0,0,2,0,1,0,2,0,0,0,0,0,13,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25233,23544,1689,67,9,0,9,0,0,58,0,0,58
