FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDU18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,GA,610,U6,00,000,0018122,610U600US13011,13011,3,5,13,01705317,011,8620221608,187776969,11,State Senate District 11,N,176167,78425,+31.0669569,-084.3816795,LU,13011,176167,168261,99026,57701,983,1279,54,9218,7906,7555,1565,1566,258,30,3479,169,52,9,260,17,0,120,7,21,2,295,91,32,8,34,12,2,58,17,14,0,9,3,9,2,2,0,0,1,1,0,47,7,6,13,0,4,4,1,7,1,2,0,1,0,1,0,6,5,0,0,0,1,0,3,3,176167,16208,159959,155688,96188,57371,421,1240,47,421,4271,4051,1507,1491,251,24,431,146,45,9,116,16,0,2,6,7,0,189,84,30,8,16,6,2,4,13,6,0,7,3,7,2,0,0,0,1,0,0,22,7,4,1,0,3,4,1,0,0,0,0,1,0,1,0,6,5,0,0,0,1,0,3,3,134129,129202,79304,42319,706,983,34,5856,4927,4759,674,1251,153,11,2265,128,36,8,136,10,0,74,4,8,1,146,64,5,6,14,8,0,26,4,8,0,3,1,5,0,0,0,0,1,1,0,17,3,2,5,0,3,0,1,1,0,0,0,1,0,1,0,5,4,0,0,0,1,0,0,0,134129,9986,124143,121426,77682,42113,371,960,31,269,2717,2598,654,1202,151,11,334,119,31,8,67,10,0,2,4,5,0,102,60,5,6,9,2,0,1,4,6,0,3,1,4,0,0,0,0,1,0,0,12,3,2,1,0,3,0,1,0,0,0,0,1,0,1,0,5,4,0,0,0,1,0,0,0,78425,69179,9246,2789,2246,1085,43,1109,9,543,166,0,377
PLST,GA,610,U6,00,000,0018123,610U600US13012,13012,3,5,13,01705317,012,8121078206,154948881,12,State Senate District 12,N,156514,72839,+31.7195740,-084.5771631,LU,13012,156514,151995,46964,99025,313,1482,57,4154,4519,4056,1391,726,222,29,902,312,74,37,276,13,3,13,36,13,9,362,144,41,4,39,27,4,29,18,11,11,13,2,10,0,3,4,1,0,0,1,78,29,0,21,3,7,3,5,1,0,4,1,0,4,0,0,18,8,8,1,0,0,1,5,5,156514,6209,150305,146890,46221,98591,231,1449,39,359,3415,3102,1343,686,216,27,211,294,69,37,166,8,1,5,30,8,1,257,132,33,4,8,19,3,7,16,7,1,13,2,6,0,3,2,1,0,0,0,40,14,0,10,3,5,2,4,1,0,0,1,0,0,0,0,11,5,5,0,0,0,1,5,5,122414,119453,40172,74599,258,1252,40,3132,2961,2706,763,594,157,19,630,247,51,23,165,8,0,9,27,4,9,189,86,13,4,12,8,3,17,11,4,8,6,1,10,0,1,3,1,0,0,1,51,19,0,15,2,1,3,5,1,0,1,0,0,4,0,0,10,8,0,1,0,0,1,5,5,122414,4440,117974,115684,39684,74302,202,1232,29,235,2290,2112,745,572,152,18,173,242,48,23,107,6,0,3,21,1,1,140,83,8,4,0,7,3,7,9,2,1,6,1,6,0,1,1,1,0,0,0,27,10,0,8,2,0,2,4,1,0,0,0,0,0,0,0,6,5,0,0,0,0,1,5,5,72839,62127,10712,10271,6715,5568,155,992,0,3556,3097,98,361
PLST,GA,610,U6,00,000,0018124,610U600US13013,13013,3,5,13,01705317,013,8119852928,135312235,13,State Senate District 13,N,166659,72015,+31.8610983,-083.7047528,LU,13013,166659,159863,99336,52927,390,2084,55,5071,6796,6396,1571,1432,424,13,2502,201,35,11,114,14,0,42,6,21,10,311,81,28,11,31,38,12,53,18,10,1,7,0,12,6,3,0,0,0,0,0,70,12,4,22,1,14,1,5,7,1,0,0,1,0,2,0,17,6,10,0,0,0,1,2,2,166659,9529,157130,152814,97418,52648,234,2075,36,403,4316,4068,1518,1379,405,12,434,185,30,5,53,13,0,14,6,8,6,196,65,24,5,18,30,12,7,18,3,0,3,0,8,0,3,0,0,0,0,0,38,11,4,10,1,3,1,5,0,0,0,0,1,0,2,0,14,5,8,0,0,0,1,0,0,128573,124437,79705,39500,288,1568,45,3331,4136,3896,623,1092,243,12,1636,145,15,8,62,6,0,27,6,13,8,184,55,10,5,14,31,12,36,2,1,1,5,0,11,1,0,0,0,0,0,0,44,3,4,17,0,7,0,3,6,1,0,0,1,0,2,0,10,2,7,0,0,0,1,2,2,128573,6070,122503,119908,78559,39330,190,1560,33,236,2595,2439,597,1057,237,12,314,137,15,2,37,5,0,7,6,8,5,124,41,10,5,12,24,12,6,2,1,0,3,0,8,0,0,0,0,0,0,0,25,2,4,10,0,3,0,3,0,0,0,0,1,0,2,0,7,1,5,0,0,0,1,0,0,72015,63947,8068,6374,5369,4291,122,956,0,1005,579,0,426
PLST,GA,610,U6,00,000,0018125,610U600US13014,13014,3,5,13,01705317,014,1219558602,46383917,14,State Senate District 14,N,201621,76935,+34.2654367,-084.6675751,LU,13014,201621,182942,144769,20519,1232,3921,97,12404,18679,17798,2307,3630,1151,85,9491,176,156,12,474,11,1,223,27,40,14,807,221,56,9,125,74,7,225,27,41,0,2,1,13,4,1,1,0,0,0,0,60,9,2,35,0,8,0,1,4,0,0,0,0,1,0,0,11,0,8,0,0,2,1,3,3,201621,27880,173741,164541,139030,20004,427,3868,86,1126,9200,8768,2167,3431,1112,85,1433,162,152,7,167,2,1,8,27,14,0,409,173,49,9,32,73,7,22,27,10,0,0,1,2,2,1,1,0,0,0,0,13,6,2,3,0,1,0,1,0,0,0,0,0,0,0,0,7,0,4,0,0,2,1,3,3,153905,141938,114673,15103,877,3116,68,8101,11967,11469,861,2779,582,59,6422,126,69,9,327,9,1,161,25,28,11,451,138,15,7,51,43,6,141,17,24,0,0,1,5,2,0,1,0,0,0,0,35,4,2,22,0,5,0,0,1,0,0,0,0,1,0,0,9,0,7,0,0,2,0,3,3,153905,17946,135959,130242,111171,14832,330,3081,64,764,5717,5467,802,2662,574,59,1021,117,69,7,112,1,1,8,25,9,0,232,105,13,7,14,43,6,18,17,4,0,0,1,1,2,0,1,0,0,0,0,9,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,2,0,3,3,76935,72734,4201,2041,1147,502,43,602,0,894,606,0,288
PLST,GA,610,U6,00,000,0018126,610U600US13015,13015,3,5,13,01705317,015,5363349393,45940457,15,State Senate District 15,N,167658,75036,+32.4517197,-084.4171008,LU,13015,167658,157890,56352,93047,593,1842,517,5539,9768,8845,2448,1167,637,107,2762,491,279,80,647,21,3,58,95,35,15,786,258,96,11,113,51,4,109,54,27,1,6,4,25,10,16,0,0,0,0,1,120,24,1,50,7,7,0,10,10,3,1,3,2,0,2,0,14,2,10,0,2,0,0,3,3,167658,12457,155201,148956,53753,91888,374,1778,481,682,6245,5690,2315,1048,603,98,416,459,265,70,285,18,3,5,83,19,3,505,203,90,11,41,48,4,11,48,7,0,6,4,12,7,12,0,0,0,0,1,45,16,0,11,7,1,0,8,0,0,1,0,0,0,1,0,5,2,1,0,2,0,0,0,0,127245,121251,45426,69699,430,1549,351,3796,5994,5500,1118,849,369,72,1943,377,157,44,410,14,0,44,66,22,15,414,160,38,2,63,22,2,60,28,15,0,3,0,11,3,6,0,0,0,0,1,71,12,0,32,2,1,0,10,9,1,1,0,2,0,1,0,6,2,2,0,2,0,0,3,3,127245,8270,118975,115202,43673,68983,276,1522,329,419,3773,3451,1065,798,358,71,311,361,157,35,199,14,0,5,61,13,3,287,141,36,2,32,21,2,8,26,7,0,3,0,5,1,2,0,0,0,0,1,30,12,0,6,2,0,0,8,0,0,1,0,0,0,1,0,5,2,1,0,2,0,0,0,0,75036,65482,9554,8062,4431,3136,183,947,165,3631,396,2842,393
PLST,GA,610,U6,00,000,0018127,610U600US13016,13016,3,5,13,01705317,016,1894445337,33802680,16,State Senate District 16,N,185112,72636,+33.1876328,-084.3226223,LU,13016,185112,173814,123015,40354,530,5638,68,4209,11298,10642,1862,2433,1036,78,4440,226,111,19,314,13,2,56,17,23,12,553,197,48,7,82,42,0,87,29,32,3,4,1,12,3,6,0,0,0,0,0,90,17,1,41,3,14,0,1,5,1,5,1,0,1,0,0,11,2,5,0,0,0,4,2,2,185112,10347,174765,167752,120851,40018,315,5582,58,928,7013,6629,1774,2345,1004,76,900,207,103,19,158,7,1,4,17,10,4,345,178,35,7,27,37,0,18,23,3,0,4,1,7,2,3,0,0,0,0,0,31,12,1,9,0,7,0,0,0,1,0,1,0,0,0,0,8,0,5,0,0,0,3,0,0,142191,135114,97915,29836,380,4126,46,2811,7077,6760,760,1847,519,46,3029,184,69,10,197,11,0,48,16,16,8,269,112,13,4,35,19,0,50,12,8,0,2,0,7,3,4,0,0,0,0,0,38,9,1,16,3,6,0,1,0,1,0,1,0,0,0,0,9,2,5,0,0,0,2,1,1,142191,6760,135431,131145,96558,29625,255,4091,39,577,4286,4096,732,1805,504,46,618,170,68,10,109,6,0,3,16,9,0,171,100,8,4,13,18,0,9,9,1,0,2,0,2,2,3,0,0,0,0,0,13,6,1,1,0,3,0,0,0,1,0,1,0,0,0,0,6,0,5,0,0,0,1,0,0,72636,67959,4677,2296,1335,623,21,691,0,961,784,0,177
PLST,GA,610,U6,00,000,0018128,610U600US13017,13017,3,5,13,01705317,017,1144487345,25562527,17,State Senate District 17,N,203628,72998,+33.4691026,-083.9863445,LU,13017,203628,190508,96315,83947,591,3408,110,6137,13120,12156,2663,2139,804,65,4223,533,317,65,1178,5,1,77,15,61,10,865,349,75,11,187,28,2,114,19,7,2,5,6,21,23,7,4,0,3,0,2,87,14,4,58,1,0,0,6,2,1,0,0,0,0,1,0,9,1,8,0,0,0,0,3,3,203628,13891,189737,181576,93860,82681,322,3350,98,1265,8161,7571,2469,2061,768,65,664,508,293,59,619,5,1,7,11,41,0,555,306,71,11,65,23,2,12,19,0,0,5,6,6,19,6,4,0,0,0,0,29,14,4,7,1,0,0,3,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,3,3,151694,143407,75848,60313,435,2591,66,4154,8287,7755,1102,1689,426,51,2935,398,149,36,868,2,1,48,8,39,3,466,216,23,0,94,14,2,67,8,6,2,2,4,8,10,4,3,0,1,0,2,58,6,4,43,0,0,0,4,0,0,0,0,0,0,1,0,5,1,4,0,0,0,0,3,3,151694,8914,142780,137738,74437,59637,238,2565,60,801,5042,4700,1015,1639,408,51,486,381,136,30,513,2,1,1,8,29,0,317,198,21,0,38,13,2,12,8,0,0,2,4,2,10,4,3,0,0,0,0,19,6,4,7,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,3,3,72998,69628,3370,807,639,317,27,295,0,168,0,0,168
PLST,GA,610,U6,00,000,0018129,610U600US13018,13018,3,5,13,01705317,018,3439607792,32362103,18,State Senate District 18,N,181317,76843,+32.8250528,-084.0126163,LU,13018,181317,172485,108491,55746,583,3261,70,4334,8832,8238,1770,1988,681,38,2944,240,122,22,306,13,0,50,22,35,7,498,182,53,15,49,31,5,59,23,14,10,9,0,24,6,12,3,0,1,0,2,84,15,2,40,2,2,0,2,12,0,3,5,0,0,1,0,12,3,4,0,0,3,2,0,0,181317,9003,172314,166428,106857,55212,406,3213,51,689,5886,5503,1697,1942,669,37,581,231,115,21,151,9,0,8,21,21,0,342,159,49,11,14,30,5,13,23,9,4,7,0,10,3,5,0,0,0,0,0,36,14,2,9,2,1,0,2,2,0,0,3,0,0,1,0,5,3,0,0,0,0,2,0,0,142464,136807,88308,42470,435,2635,56,2903,5657,5284,715,1574,368,29,2028,178,76,11,210,13,0,35,20,20,7,312,118,29,3,24,26,5,36,13,14,5,6,0,17,3,7,3,0,1,0,2,49,8,0,25,1,2,0,2,7,0,0,3,0,0,1,0,12,3,4,0,0,3,2,0,0,142464,6098,136366,132666,87228,42093,318,2599,46,382,3700,3456,690,1554,359,28,421,173,72,11,102,9,0,5,19,13,0,216,105,29,3,7,25,5,11,13,9,0,4,0,5,0,0,0,0,0,0,0,23,8,0,5,1,1,0,2,2,0,0,3,0,0,1,0,5,3,0,0,0,0,2,0,0,76843,70556,6287,5397,3517,2192,104,1221,0,1880,1473,0,407
PLST,GA,610,U6,00,000,0018130,610U600US13019,13019,3,5,13,01705317,019,9637365227,124118404,19,State Senate District 19,N,171580,70828,+31.8873527,-082.3193416,LU,13019,171580,162589,106499,46014,735,1315,273,7753,8991,8357,2179,1589,491,53,3272,208,75,85,283,4,2,50,26,11,29,508,159,54,3,96,43,7,51,24,21,5,11,1,14,10,5,4,0,0,0,0,114,19,10,53,5,7,0,2,5,1,0,1,5,3,3,0,12,6,5,0,0,0,1,0,0,171580,16776,154804,149434,101928,45094,354,1264,255,539,5370,4992,2018,1483,447,44,502,200,68,79,120,4,0,3,18,1,5,333,146,49,1,24,32,7,13,23,7,3,11,1,2,7,4,3,0,0,0,0,42,14,10,1,1,2,0,1,1,0,0,1,5,3,3,0,3,3,0,0,0,0,0,0,0,130086,124977,83630,34428,527,1062,186,5144,5109,4750,775,1202,255,28,2055,142,25,33,167,2,0,27,13,8,18,272,96,20,0,48,23,7,27,14,10,2,7,1,11,3,0,3,0,0,0,0,81,12,9,38,4,3,0,0,3,1,0,1,5,3,2,0,6,0,5,0,0,0,1,0,0,130086,11165,118921,115914,80326,33796,275,1032,178,307,3007,2780,721,1134,239,19,380,141,22,33,76,2,0,1,11,0,1,194,93,19,0,11,20,7,12,13,4,2,7,1,2,0,0,3,0,0,0,0,33,12,9,1,0,0,0,0,0,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,70828,61586,9242,12923,12154,10961,75,1107,11,769,313,0,456
PLST,GA,610,U6,00,000,0018131,610U600US13020,13020,3,5,13,01705317,020,4155654617,50993251,20,State Senate District 20,N,194874,80583,+32.4250268,-083.2153206,LU,13020,194874,183594,114552,59212,516,4784,137,4393,11280,10536,2409,2177,1250,78,3595,288,250,18,307,12,0,46,47,43,16,656,221,94,4,106,45,3,59,44,30,2,13,3,9,1,16,0,1,0,0,5,80,15,2,35,8,2,0,3,4,0,1,4,6,0,0,0,8,1,6,0,1,0,0,0,0,194874,10497,184377,176842,112293,58645,325,4720,118,741,7535,7064,2256,2070,1207,74,713,281,228,18,140,5,0,4,45,21,2,430,186,81,3,25,42,3,7,43,9,2,10,3,3,1,9,0,1,0,0,2,34,7,2,14,7,0,0,3,1,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,146865,140149,89986,42970,403,3744,92,2954,6716,6312,936,1640,634,51,2398,194,116,14,208,12,0,36,40,29,4,352,131,32,4,48,23,0,39,21,17,1,13,1,7,0,9,0,1,0,0,5,44,6,0,21,4,0,0,3,4,0,0,0,6,0,0,0,8,1,6,0,1,0,0,0,0,146865,6698,140167,135783,88596,42676,269,3697,84,461,4384,4130,890,1581,619,51,509,190,106,14,109,5,0,1,40,14,1,230,113,26,3,18,20,0,1,21,8,1,10,1,3,0,2,0,1,0,0,2,17,1,0,9,3,0,0,3,1,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,80583,73825,6758,4450,3266,2030,33,1203,0,1184,853,0,331
PLST,GA,610,U6,00,000,0018132,610U600US13021,13021,3,5,13,01705317,021,645371341,9830904,21,State Senate District 21,N,213660,80700,+34.2057187,-084.3721690,LU,13021,213660,195637,157659,14463,653,16421,86,6355,18023,17141,1790,2869,1919,83,9515,181,146,8,402,13,7,82,37,75,14,783,185,73,5,135,89,4,160,39,67,0,3,0,15,2,5,0,0,0,1,0,84,16,4,41,4,8,0,2,4,0,0,0,3,2,0,0,15,6,6,0,1,2,0,0,0,213660,18479,195181,186084,153732,14184,366,16362,75,1365,9097,8637,1663,2719,1861,79,1764,170,143,6,146,11,4,4,36,30,1,416,156,68,5,21,81,4,6,39,21,0,2,0,8,1,4,0,0,0,0,0,37,14,4,5,4,5,0,2,0,0,0,0,3,0,0,0,7,4,1,0,0,2,0,0,0,161932,150290,122729,10790,471,11716,66,4518,11642,11126,842,2068,920,57,6603,120,86,8,279,6,7,51,31,38,10,447,109,29,2,63,46,4,123,22,29,0,1,0,12,2,4,0,0,0,1,0,55,9,4,29,0,4,0,0,4,0,0,0,3,2,0,0,14,5,6,0,1,2,0,0,0,161932,12593,149339,143742,120173,10630,274,11684,62,919,5597,5335,784,1995,898,53,1219,114,86,6,120,5,4,3,30,17,1,234,97,28,2,11,38,4,5,22,13,0,1,0,8,1,4,0,0,0,0,0,21,9,4,3,0,2,0,0,0,0,0,0,3,0,0,0,7,4,1,0,0,2,0,0,0,80700,77000,3700,1345,1017,483,0,534,0,328,0,0,328
PLST,GA,610,U6,00,000,0018133,610U600US13022,13022,3,5,13,01705317,022,560108147,6647595,22,State Senate District 22,N,177079,78103,+33.3832997,-082.1030779,LU,13022,177079,167317,53618,105190,588,3318,356,4247,9762,8883,2697,1197,712,57,2424,571,314,66,713,13,0,37,33,34,15,806,369,103,4,133,24,12,50,31,16,6,11,1,15,16,8,7,0,0,0,0,64,10,0,41,8,2,0,0,1,0,2,0,0,0,0,0,9,7,0,2,0,0,0,0,0,177079,10146,166933,160157,51317,104041,434,3255,335,775,6776,6175,2536,1101,682,55,451,539,305,64,359,13,0,11,31,25,3,572,306,98,4,54,18,12,11,31,4,0,11,1,1,10,6,5,0,0,0,0,24,8,0,7,8,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,137131,130651,45983,77682,457,3010,266,3253,6480,5961,1317,989,504,27,1874,422,202,30,493,13,0,26,27,26,11,476,229,35,3,77,17,6,38,18,5,6,7,0,9,11,8,7,0,0,0,0,39,1,0,30,4,1,0,0,1,0,2,0,0,0,0,0,4,2,0,2,0,0,0,0,0,137131,7510,129621,125270,44194,77002,341,2966,255,512,4351,4015,1252,921,492,27,364,395,200,28,274,13,0,6,25,17,1,323,187,35,3,28,11,6,11,18,0,0,7,0,1,5,6,5,0,0,0,0,13,1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78103,69559,8544,10722,3442,2134,257,902,149,7280,1371,5318,591
PLST,GA,610,U6,00,000,0018134,610U600US13023,13023,3,5,13,01705317,023,9906331011,124923424,23,State Senate District 23,N,172283,76305,+32.9856779,-082.1659049,LU,13023,172283,163678,96691,60964,538,2247,218,3020,8605,7851,2098,1843,746,63,2290,206,125,25,302,16,2,48,39,36,12,631,205,78,11,116,43,8,47,37,27,1,15,1,12,16,9,2,0,1,0,2,110,18,5,40,10,14,6,1,4,3,5,4,0,0,0,0,12,6,5,0,0,1,0,1,1,172283,7386,164897,158886,95059,60511,387,2208,194,527,6011,5507,1979,1757,708,59,496,192,108,19,105,15,2,11,31,20,5,445,173,68,11,55,40,6,12,35,6,0,10,1,5,13,6,1,0,1,0,2,54,14,4,14,7,8,5,1,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,133828,128437,77919,45981,405,1878,151,2103,5391,4959,914,1408,449,23,1642,162,71,20,174,9,2,32,27,19,7,362,158,30,1,59,14,2,33,19,9,0,11,0,5,10,7,1,0,1,0,2,62,13,3,24,3,8,5,1,2,0,1,2,0,0,0,0,7,4,3,0,0,0,0,1,1,133828,4841,128987,125276,76938,45706,316,1857,130,329,3711,3404,872,1359,440,22,366,153,64,14,60,8,2,7,24,10,3,267,135,29,1,28,13,2,6,18,4,0,10,0,2,9,6,1,0,1,0,2,37,13,3,9,0,6,4,1,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,76305,68095,8210,4640,4443,3399,12,1032,0,197,0,0,197
PLST,GA,610,U6,00,000,0018135,610U600US13024,13024,3,5,13,01705317,024,5553757589,312098378,24,State Senate District 24,N,201121,83803,+33.8866449,-082.7868670,LU,13024,201121,187162,135668,39545,627,6731,233,4358,13959,12753,2520,2689,1906,137,4456,226,214,50,393,13,0,28,56,47,18,1058,284,154,18,165,84,3,121,74,64,4,26,1,20,4,17,4,8,3,0,4,132,42,7,46,5,10,1,8,4,6,1,2,0,0,0,0,13,1,10,0,2,0,0,3,3,201121,12128,188993,179771,132608,38960,417,6652,196,938,9222,8534,2383,2555,1830,134,922,211,196,42,160,7,0,3,51,24,16,609,189,137,17,34,77,1,13,71,14,0,25,1,7,4,15,3,1,0,0,0,73,36,4,12,4,8,0,7,0,0,0,2,0,0,0,0,3,1,0,0,2,0,0,3,3,152283,144143,105976,29542,476,5114,146,2889,8140,7517,907,1984,927,66,2946,176,108,26,241,9,0,24,52,37,14,543,134,52,3,76,39,1,89,52,29,0,24,0,13,4,9,4,8,3,0,3,72,20,4,25,1,8,1,8,3,0,0,2,0,0,0,0,5,1,2,0,2,0,0,3,3,152283,7489,144794,139548,104217,29230,324,5075,128,574,5246,4888,867,1927,902,66,656,166,95,18,106,4,0,3,49,17,12,304,91,41,3,16,37,1,13,49,8,0,23,0,7,4,7,3,1,0,0,0,48,18,4,8,1,8,0,7,0,0,0,2,0,0,0,0,3,1,0,0,2,0,0,3,3,83803,74912,8891,2421,2176,793,11,1372,0,245,0,0,245
PLST,GA,610,U6,00,000,0018136,610U600US13025,13025,3,5,13,01705317,025,5891706903,164239824,25,State Senate District 25,N,184090,83912,+33.3592928,-083.4759425,LU,13025,184090,176155,117025,52819,411,2195,67,3638,7935,7495,1601,2108,446,39,2721,219,53,12,183,16,5,43,7,37,5,357,99,50,21,50,17,0,44,23,16,3,3,0,10,10,4,0,0,3,0,4,62,7,4,27,6,3,1,0,0,1,4,6,0,0,3,0,19,7,12,0,0,0,0,2,2,184090,7414,176676,171331,115538,52563,295,2177,54,704,5345,5070,1552,2070,433,31,604,202,51,12,70,8,2,5,7,22,1,234,82,45,21,20,10,0,5,17,7,0,3,0,8,9,3,0,0,0,0,4,34,7,4,5,3,1,1,0,0,0,4,6,0,0,3,0,7,4,3,0,0,0,0,0,0,146057,141055,95849,40586,360,1723,42,2495,5002,4756,578,1639,235,39,1912,168,29,1,103,5,5,30,1,7,4,190,47,19,8,18,9,0,32,15,13,1,3,0,10,10,1,0,0,0,0,4,47,1,4,24,3,0,1,0,0,1,4,6,0,0,3,0,7,5,2,0,0,0,0,2,2,146057,4908,141149,137824,94913,40409,264,1713,37,488,3325,3178,568,1613,228,31,485,157,28,1,53,1,2,4,1,6,0,118,44,16,8,3,3,0,5,11,4,0,3,0,8,9,0,0,0,0,0,4,27,1,4,5,3,0,1,0,0,0,4,6,0,0,3,0,2,2,0,0,0,0,0,0,0,83912,70506,13406,8832,6461,5260,39,1162,0,2371,2203,0,168
PLST,GA,610,U6,00,000,0018137,610U600US13026,13026,3,5,13,01705317,026,5736119432,54934965,26,State Senate District 26,N,162113,75077,+32.9559306,-083.1096080,LU,13026,162113,156289,52714,98453,422,963,44,3693,5824,5379,2005,1012,238,30,1211,368,113,18,299,19,0,18,15,24,9,386,161,28,8,55,16,1,38,17,8,3,16,0,16,5,3,0,7,3,1,0,52,6,6,26,4,4,1,1,4,0,0,0,0,0,0,0,7,0,3,0,0,1,3,0,0,162113,6076,156037,151538,51838,97919,313,937,33,498,4499,4185,1939,973,231,26,293,352,112,18,192,9,0,7,15,18,0,274,143,25,8,26,13,0,6,16,4,2,11,0,9,4,2,0,1,3,1,0,35,6,6,17,3,2,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,123874,120188,43580,72786,357,811,32,2622,3686,3423,991,810,133,16,875,257,60,15,195,18,0,16,14,17,6,233,111,19,0,19,12,0,22,10,6,1,10,0,12,1,1,0,5,3,1,0,24,4,0,11,1,4,1,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,123874,4170,119704,116886,42998,72468,268,798,25,329,2818,2618,960,784,132,16,228,243,59,15,138,9,0,7,14,13,0,181,100,19,0,11,10,0,5,10,3,1,10,0,6,1,0,0,1,3,1,0,14,4,0,7,0,2,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,75077,63040,12037,7917,5210,3851,105,1234,20,2707,1796,302,609
