FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDU18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,CA,610,U6,00,000,0054970,610U600US06011,06011,4,9,06,01779778,011,156035883,509999660,11,State Senate District 11,N,1003944,448727,+37.7268594,-122.5058485,LU,06011,1003944,905381,381512,49745,7685,369936,4546,91957,98563,89588,5953,5012,25667,862,41653,966,1834,352,1558,377,54,1516,1734,1872,178,7803,1042,665,42,717,542,40,2166,802,1235,65,95,15,86,81,82,9,34,32,0,53,1021,207,27,426,27,117,0,39,102,8,57,3,6,0,1,1,128,42,75,8,0,3,0,23,23,1003944,167813,836131,785999,357847,47861,1743,366915,4228,7405,50132,46500,5383,3465,24174,757,6707,802,1690,309,582,232,39,46,1628,625,61,3217,754,560,30,235,382,26,66,697,193,15,69,11,24,77,40,6,10,0,0,22,352,150,21,88,10,42,0,21,9,0,7,0,3,0,0,1,53,26,20,4,0,3,0,10,10,868250,795073,342943,42877,6334,324783,3702,74434,73177,66944,4324,4296,15274,672,34750,794,1141,179,1200,289,41,1285,1447,1113,139,5409,833,341,24,498,327,24,1783,571,636,46,72,15,71,45,43,8,18,16,0,38,725,145,24,339,11,66,0,24,70,6,35,0,3,0,1,1,77,15,52,7,0,3,0,22,22,868250,134952,733298,698398,323258,41568,1546,322535,3493,5998,34900,32365,4020,3081,14515,590,5610,681,1075,171,516,189,32,25,1360,449,51,2214,622,297,16,171,234,12,47,510,116,9,49,11,24,45,21,6,9,0,0,15,274,110,18,71,8,32,0,21,7,0,3,0,3,0,0,1,37,11,19,4,0,3,0,10,10,448727,411995,36732,28843,4366,1165,127,3000,74,24477,6512,68,17897
PLST,CA,610,U6,00,000,0054971,610U600US06012,06012,4,9,06,01779778,012,21438273432,168143305,12,State Senate District 12,N,1003509,288432,+36.7970831,-120.6651822,LU,06012,1003509,821698,320285,24997,31965,52009,2873,389569,181811,173299,3835,9588,6008,826,140999,513,635,123,1328,404,78,5959,1083,1534,386,7742,654,325,64,618,476,91,3701,491,813,127,65,10,43,41,36,8,37,79,16,47,664,98,35,185,30,51,2,70,93,14,55,9,16,0,1,5,86,30,45,3,2,4,2,20,20,1003509,702090,301419,279626,197846,22188,3956,48924,2269,4443,21793,19905,2913,5989,4754,555,3213,317,503,77,172,163,38,49,918,159,85,1652,405,238,50,85,241,52,40,350,48,13,45,5,5,28,13,2,19,2,2,9,200,60,15,24,21,12,0,36,10,0,12,4,6,0,0,0,25,12,11,0,2,0,0,11,11,713034,591040,241839,19604,21852,40457,2086,265202,121994,116963,1719,6868,3453,479,96538,366,349,59,722,262,42,4133,881,870,222,4579,391,125,25,256,233,52,2658,274,318,56,27,2,18,15,21,6,21,41,7,33,394,57,13,124,4,35,2,37,66,14,24,6,10,0,0,2,42,13,23,3,1,0,2,16,16,713034,468372,244662,229661,164663,18243,3213,38803,1710,3029,15001,13893,1416,4817,2928,378,2452,256,291,43,137,142,25,39,795,110,64,970,265,104,21,60,131,30,32,234,22,10,18,2,3,9,6,2,13,0,2,6,115,38,7,17,3,11,0,20,9,0,7,1,2,0,0,0,12,7,4,0,1,0,0,11,11,288432,276542,11890,28961,22048,18699,253,1678,1418,6913,2283,0,4630
PLST,CA,610,U6,00,000,0054972,610U600US06013,06013,4,9,06,01779778,013,1407060633,737669510,13,State Senate District 13,N,1007843,390692,+37.4137868,-122.2946004,LU,06013,1007843,890600,432317,18756,7609,308531,9445,113942,117243,108583,4423,5577,30376,1193,58604,363,999,144,1013,263,66,1887,1708,1507,460,7776,658,568,108,628,518,51,2250,1070,1463,117,51,3,48,28,52,17,26,42,12,66,819,124,2,281,36,38,10,52,145,20,84,1,13,3,8,2,64,17,27,6,0,12,2,1,1,1007843,209757,798086,745118,403731,17733,1239,306266,8975,7174,52968,49868,3976,3825,28810,1035,8010,276,903,120,335,153,39,32,1584,476,294,2860,482,464,83,182,320,36,43,920,195,13,46,3,7,23,13,1,7,0,0,22,217,86,2,28,27,5,1,39,7,0,13,1,7,0,0,1,22,14,6,2,0,0,0,1,1,802476,725697,361753,16095,5862,249864,7332,84791,76779,71624,2797,4374,13651,792,44278,301,552,59,697,174,52,1472,1298,763,364,4655,452,190,52,345,265,41,1760,664,610,73,35,0,29,16,26,9,19,24,6,39,469,61,2,200,11,19,6,24,68,20,40,1,6,3,6,2,30,8,9,4,0,7,2,1,1,802476,154009,648467,618037,340822,15464,986,248459,7069,5237,30430,28598,2566,3234,12973,713,6070,243,505,45,283,109,36,19,1223,307,272,1689,344,170,42,108,170,30,37,582,112,12,33,0,7,14,6,1,3,0,0,18,129,49,2,22,11,3,1,20,4,0,10,1,5,0,0,1,13,8,3,2,0,0,0,1,1,390692,369119,21573,24139,4949,1416,127,3183,223,19190,13333,0,5857
PLST,CA,610,U6,00,000,0054973,610U600US06014,06014,4,9,06,01779778,014,11911334752,23092432,14,State Senate District 14,N,949311,270265,+35.9131084,-119.5232978,LU,06014,949311,778262,261363,39118,22904,43959,1331,409587,171049,165429,3420,6843,4016,395,141553,631,559,78,1508,286,35,3730,839,1284,252,5123,566,228,28,626,319,53,2193,246,574,77,14,5,55,35,23,2,15,34,6,24,424,81,20,149,8,31,6,29,45,9,21,5,5,1,11,3,63,11,26,10,2,14,0,10,10,949311,713539,235772,219912,132934,35778,5097,41447,982,3674,15860,14568,2684,4271,3126,314,1870,471,448,55,181,144,17,37,778,162,10,1139,351,160,25,65,171,35,42,185,22,10,10,4,15,28,2,2,5,0,0,7,137,43,13,15,6,10,1,22,5,3,9,3,1,1,5,0,12,5,3,4,0,0,0,4,4,658150,544894,189728,28966,15854,32758,929,276659,113256,110095,1515,4872,2165,236,95498,421,254,22,707,185,22,2616,707,699,176,2880,342,86,20,250,149,27,1498,161,213,27,4,5,29,22,7,2,4,22,4,8,245,60,9,97,0,17,0,18,16,2,8,3,4,1,7,3,30,7,12,4,0,7,0,6,6,658150,472239,185911,175372,109536,27452,3713,31522,738,2411,10539,9752,1278,3356,1828,207,1448,344,205,16,128,97,13,17,688,118,9,700,239,66,19,44,90,16,31,128,17,7,2,4,9,20,1,2,1,0,0,4,80,33,6,12,0,3,0,17,0,1,4,1,1,1,1,0,5,3,2,0,0,0,0,2,2,270265,258152,12113,40595,33313,30683,295,2330,5,7282,354,1189,5739
PLST,CA,610,U6,00,000,0054974,610U600US06015,06015,4,9,06,01779778,015,1329124859,7594005,15,State Senate District 15,N,969001,334095,+37.3206614,-121.7417335,LU,06015,969001,861941,307872,24413,12772,354772,3213,158899,107060,98731,3781,5927,20108,948,59099,396,973,132,1111,430,52,2410,1405,1721,238,7550,630,535,46,526,617,55,2577,875,1230,90,34,10,68,61,48,12,23,39,10,64,691,105,6,228,36,53,8,53,139,5,50,0,1,1,6,0,75,21,40,5,1,8,0,13,13,969001,276453,692548,655573,271857,22788,1767,351760,2726,4675,36975,34387,3204,3640,18716,798,4433,289,871,118,253,238,17,39,1252,463,56,2380,407,453,27,95,380,21,29,729,124,3,17,10,2,40,12,0,14,1,0,16,176,55,6,24,25,17,3,30,6,1,7,0,0,0,2,0,28,16,10,2,0,0,0,4,4,760797,687845,258769,19671,9651,280525,2478,116751,72952,67903,2200,4583,10053,677,44365,332,582,83,739,276,38,1840,1110,856,169,4581,435,219,20,272,288,34,2011,513,534,53,19,5,43,26,20,4,13,24,4,44,404,63,5,166,19,22,3,37,56,2,24,0,1,0,6,0,53,9,31,5,1,7,0,11,11,760797,200886,559911,537253,232936,18704,1433,278651,2183,3346,22658,21143,1951,3057,9467,598,3437,262,541,77,207,171,10,31,1020,267,47,1376,303,199,8,57,185,16,22,448,62,3,12,5,0,22,8,0,10,0,0,16,116,40,5,18,15,7,3,18,2,1,5,0,0,0,2,0,19,8,9,2,0,0,0,4,4,334095,320029,14066,14487,3800,563,34,3043,160,10687,3727,0,6960
PLST,CA,610,U6,00,000,0054975,610U600US06016,06016,4,9,06,01779778,016,68172662742,145541555,16,State Senate District 16,N,1012821,378177,+35.0758984,-116.8341036,LU,06016,1012821,858140,513308,54470,20674,51623,2784,215281,154681,145868,8056,18591,8625,978,99816,1091,838,184,2323,376,49,2619,840,1245,237,7999,1247,421,69,909,607,90,2950,530,782,81,49,10,69,37,46,9,16,37,6,34,710,114,16,251,26,59,16,58,93,11,43,1,4,0,13,5,91,20,43,16,3,9,0,13,13,1012821,433872,578949,537866,422102,50098,8706,48991,2251,5718,41083,38392,6675,14377,7120,811,5987,811,710,163,520,175,29,53,698,238,25,2416,855,301,58,146,339,79,67,418,37,11,21,10,15,36,11,2,5,1,0,4,247,65,16,56,18,16,12,38,1,0,11,0,2,0,12,0,25,9,7,5,3,1,0,3,3,744905,644169,400176,38331,15115,40546,1952,148049,100736,95964,3557,13514,4543,584,67815,706,434,90,1199,220,29,1844,631,644,154,4334,684,162,29,334,281,44,1962,308,345,37,23,9,45,21,14,2,7,17,2,8,372,54,6,158,9,30,6,30,43,5,18,0,3,0,9,1,58,19,22,9,3,5,0,8,8,744905,286278,458627,431096,343331,36295,6764,39121,1663,3922,27531,25993,3185,11301,3988,520,4683,584,388,85,345,125,17,41,550,161,20,1372,502,126,28,87,176,39,60,265,21,4,13,9,14,20,4,1,2,0,0,1,145,40,6,43,8,10,2,19,1,0,5,0,2,0,9,0,20,9,6,1,3,1,0,1,1,378177,342599,35578,25471,11978,9540,186,2071,181,13493,590,8527,4376
PLST,CA,610,U6,00,000,0054976,610U600US06017,06017,4,9,06,01779778,017,18002094998,2489341562,17,State Senate District 17,N,987581,386765,+35.9662566,-120.9903433,LU,06017,987581,844660,549239,19419,14399,86919,3325,171359,142921,132945,5795,13648,17756,1520,85737,415,898,132,963,350,50,2840,1159,1440,242,8999,827,595,67,639,834,81,3260,1051,1186,138,56,4,37,45,29,15,40,53,4,38,856,130,15,254,54,49,11,113,114,13,72,5,7,0,18,1,120,46,43,8,7,15,1,1,1,987581,331144,656437,609106,494786,17927,3175,84644,2804,5770,47331,44038,4960,9976,15970,1332,8724,295,778,101,268,194,22,48,1004,306,60,2936,537,510,57,95,506,53,43,903,75,18,50,2,2,29,15,5,21,5,0,10,325,68,14,38,46,18,4,90,7,0,21,1,5,0,13,0,32,19,8,1,3,0,1,0,0,788892,689798,464792,16203,10995,71930,2671,123207,99094,93076,3453,10610,10414,995,61714,310,557,60,637,264,34,2091,938,848,151,5487,545,254,23,325,481,45,2367,644,546,67,43,0,30,25,14,6,24,21,1,26,447,61,9,175,18,20,4,58,63,4,17,1,4,0,12,1,84,36,30,8,0,10,0,0,0,788892,233337,555555,522583,427316,15377,2733,70414,2328,4415,32972,30985,3137,8192,9607,914,6798,244,517,46,239,161,21,37,834,195,43,1792,395,215,17,50,324,33,37,574,43,8,41,0,2,20,9,3,9,3,0,9,176,30,9,28,18,9,4,48,7,0,6,1,4,0,12,0,19,14,4,1,0,0,0,0,0,386765,348466,38299,41868,7905,4848,265,2671,121,33963,19588,3611,10764
PLST,CA,610,U6,00,000,0054977,610U600US06018,06018,4,9,06,01779778,018,288120928,2293672,18,State Senate District 18,N,951306,327305,+34.2310585,-118.4398657,LU,06018,951306,808685,344945,40044,16059,85811,1233,320593,142621,134291,5046,4663,9327,439,103807,742,860,139,2441,190,45,4258,657,1428,249,7428,766,420,49,801,278,35,3561,396,706,57,44,16,103,36,64,22,23,25,7,19,806,127,10,372,40,69,9,39,90,5,27,5,6,1,3,3,91,20,54,4,2,9,2,5,5,951306,522804,428502,403714,274290,37411,1491,83781,925,5816,24788,22582,4376,2670,8538,378,3357,537,784,119,759,106,19,50,591,264,34,1934,547,355,35,214,163,19,33,334,67,10,33,15,28,23,30,12,10,1,0,5,239,92,6,62,28,19,2,19,0,0,2,4,2,1,2,0,32,12,18,2,0,0,0,1,1,755483,648256,287171,33676,12737,73687,995,239990,107227,101571,3335,3841,6032,319,80285,554,486,65,1604,139,30,3376,563,748,194,5048,570,189,20,470,153,21,2760,266,336,29,31,13,72,21,37,12,13,17,5,13,545,88,5,286,22,36,2,28,45,4,17,4,4,0,2,2,60,15,32,4,2,5,2,3,3,755483,390392,365091,347238,236645,32005,1249,72449,784,4106,17853,16362,2975,2317,5651,296,2723,426,458,60,608,80,14,37,522,162,33,1296,423,161,14,153,102,16,27,235,45,8,23,12,24,12,20,7,8,1,0,5,171,70,3,48,15,11,1,16,0,0,0,4,1,0,2,0,23,9,12,2,0,0,0,1,1,327305,315360,11945,15018,4162,207,311,3577,67,10856,2154,0,8702
PLST,CA,610,U6,00,000,0054978,610U600US06019,06019,4,9,06,01779778,019,11098281621,3669217863,19,State Senate District 19,N,969232,335035,+34.4765425,-119.7449884,LU,06019,969232,788495,448421,17826,21580,58144,1970,240554,180737,171166,4911,10833,12410,1105,132250,449,617,96,1369,297,62,4410,867,1289,201,8647,803,395,56,739,586,90,3826,754,1055,106,47,11,25,19,19,5,30,36,8,37,808,150,14,266,35,49,8,75,129,19,45,5,1,3,1,8,106,39,47,11,6,3,0,10,10,969232,498096,471136,437790,356660,15654,3128,55833,1570,4945,33346,30872,4071,6854,10820,938,5837,297,538,87,309,126,23,27,746,183,16,2218,478,311,41,137,361,48,51,609,91,5,14,11,0,14,7,5,14,11,3,7,226,94,2,35,30,10,5,42,2,5,0,0,1,0,0,0,29,24,3,2,0,0,0,1,1,750963,623998,372637,14508,15557,49988,1544,169764,126965,120989,2855,8164,7427,693,95301,328,362,53,846,197,47,3141,688,751,136,5452,530,192,28,352,322,40,2839,450,498,59,26,9,20,12,7,4,13,22,8,21,443,91,7,178,15,9,5,31,58,15,23,5,1,3,0,2,75,39,31,2,1,2,0,6,6,750963,348396,402567,379278,309883,13263,2555,48597,1280,3700,23289,21741,2550,5606,6724,617,4492,239,332,47,262,93,20,19,608,119,13,1391,351,153,27,86,206,30,42,382,46,5,7,9,0,9,7,4,6,11,3,7,129,53,2,30,14,0,2,22,0,5,0,0,1,0,0,0,28,24,2,2,0,0,0,0,0,335035,314936,20099,29772,7464,3459,524,3474,7,22308,12739,1356,8213
PLST,CA,610,U6,00,000,0054979,610U600US06020,06020,4,9,06,01779778,020,653830494,2869518,20,State Senate District 20,N,993005,280416,+34.0729220,-117.5198215,LU,06020,993005,810143,232980,73852,22346,83698,2738,394529,182862,173638,4727,5898,5688,635,143141,1009,1063,221,3282,253,68,4884,842,1659,268,8441,859,354,79,945,329,44,4062,382,919,103,52,12,92,49,59,10,6,34,9,42,713,115,14,306,28,42,5,55,93,7,40,2,4,0,1,1,59,22,33,1,1,0,2,11,11,993005,692278,300727,281549,121850,69262,2472,80855,2091,5019,19178,17217,3711,2650,4449,501,1980,785,944,198,823,105,36,65,728,217,25,1745,541,265,63,159,147,24,46,287,52,8,33,8,31,37,24,8,1,0,0,11,200,70,5,58,21,14,0,22,1,0,6,1,1,0,0,1,16,10,6,0,0,0,0,0,0,737288,606827,180355,56837,16704,68416,1935,282580,130461,124768,2659,4382,3220,394,105273,757,538,94,1820,171,40,3689,678,868,185,5244,541,160,33,455,142,20,3019,230,395,46,25,2,61,26,34,2,3,22,8,20,403,65,6,212,16,12,2,23,41,2,19,1,3,0,0,1,41,18,21,1,1,0,0,5,5,737288,491796,245492,232551,104077,54658,1984,66852,1562,3418,12941,11752,2238,2164,2735,338,1454,620,507,91,672,88,21,51,600,152,21,1057,361,125,29,106,71,12,34,196,28,2,21,2,25,21,15,1,1,0,0,7,121,40,3,38,12,5,0,15,1,0,5,1,0,0,0,1,11,8,3,0,0,0,0,0,0,280416,272344,8072,14333,9035,6003,191,2809,32,5298,1392,0,3906
PLST,CA,610,U6,00,000,0054980,610U600US06021,06021,4,9,06,01779778,021,5740484699,34145709,21,State Senate District 21,N,1029111,325135,+34.6122136,-118.0656077,LU,06021,1029111,865166,401093,119911,17781,58287,2791,265303,163945,152991,10339,11052,10146,1015,106046,1927,1244,298,4328,317,58,3426,919,1521,355,9846,1661,734,80,1362,491,46,3340,618,929,100,65,13,135,52,85,27,21,42,6,39,990,187,21,416,28,70,7,58,139,12,36,7,7,1,0,1,112,46,53,3,4,6,0,6,6,1029111,498073,531038,491584,309316,113860,3653,55735,2311,6709,39454,35862,8643,7332,8547,823,4660,1621,1095,249,1584,137,35,69,779,244,44,3280,1189,593,59,333,264,24,43,498,75,15,46,8,31,41,28,19,10,3,0,1,284,111,12,78,19,22,0,27,6,0,2,6,0,1,0,0,27,11,12,1,2,1,0,1,1,755641,646374,314131,84708,13211,46719,2045,185560,109267,102881,5001,8288,5495,586,74390,1418,627,138,2462,206,37,2520,654,832,227,5714,1101,250,31,619,241,33,2293,400,425,52,43,5,100,19,28,16,17,25,3,13,598,121,11,274,12,32,4,33,81,6,17,5,1,0,0,1,70,31,30,3,3,3,0,4,4,755641,338084,417557,391785,255183,81930,3003,45295,1776,4598,25772,23567,4472,5996,4928,522,3541,1246,574,110,1222,85,25,46,589,171,40,2001,858,212,18,202,146,19,35,343,45,14,36,3,22,16,11,11,9,0,0,1,187,74,6,58,9,10,0,19,5,0,1,5,0,0,0,0,16,7,6,1,2,0,0,1,1,325135,312396,12739,19759,16762,15562,151,964,85,2997,409,0,2588
PLST,CA,610,U6,00,000,0054981,610U600US06022,06022,4,9,06,01779778,022,333105273,5287055,22,State Senate District 22,N,925978,284579,+34.0888911,-117.9979309,LU,06022,925978,780409,159961,15848,15825,334124,1028,253623,145569,138086,1835,3935,6644,277,115615,375,699,99,1522,249,20,3606,902,2146,162,6808,431,247,25,551,208,34,3590,304,1087,50,26,12,81,39,28,15,11,35,3,31,593,105,6,226,19,46,2,25,116,8,29,4,4,1,1,1,75,15,48,3,3,6,0,7,7,925978,480259,445719,431831,81473,13887,1463,330640,781,3587,13888,12540,1329,1384,5691,182,1217,266,609,83,312,143,5,48,819,437,15,1161,247,197,23,110,111,17,21,242,70,4,20,11,26,32,16,4,3,3,0,4,169,81,5,35,11,12,0,12,1,0,5,4,2,1,0,0,16,9,3,1,0,3,0,2,2,738053,628121,130770,12689,12509,280796,787,190570,109932,104724,1071,2984,3574,183,90178,279,356,44,979,159,11,2900,742,1143,121,4762,302,138,12,296,108,21,2922,194,551,20,20,9,64,28,13,8,8,22,3,23,389,77,3,182,13,13,1,9,63,6,14,4,3,0,0,1,51,12,31,2,2,4,0,6,6,738053,361057,376996,367821,73127,11681,1228,278750,628,2407,9175,8271,883,1145,3191,139,920,217,324,42,247,100,3,37,689,323,11,770,192,107,10,73,59,14,19,167,42,0,15,8,22,22,9,2,3,3,0,3,121,60,2,30,6,4,0,7,1,0,5,4,2,0,0,0,12,7,2,1,0,2,0,1,1,284579,274909,9670,10663,4583,76,205,4138,164,6080,2617,0,3463
PLST,CA,610,U6,00,000,0054982,610U600US06023,06023,4,9,06,01779778,023,4024161568,24830651,23,State Senate District 23,N,1040744,390502,+34.1156235,-117.1293337,LU,06023,1040744,876468,467952,82829,18845,75859,3415,227568,164276,153557,8911,12714,11054,1221,107092,1398,1388,277,3385,293,84,2914,1050,1495,281,9682,1413,632,102,1165,510,89,3469,640,1044,127,52,14,111,58,106,29,26,36,7,52,944,196,37,354,36,62,9,50,120,7,51,4,10,1,4,3,90,33,44,2,5,5,1,3,3,1040744,461683,579061,539658,374780,77735,5792,72987,2857,5507,39403,36140,7316,8572,9202,964,5125,1103,1240,238,995,136,35,59,922,205,28,2935,995,525,79,185,260,57,68,528,51,6,36,12,39,32,32,12,7,0,0,11,298,131,25,68,28,15,1,15,0,1,7,1,5,1,0,0,30,17,12,0,1,0,0,0,0,788127,677209,377130,61489,13869,60913,2463,161345,110918,105027,4486,9497,5987,705,76691,965,710,134,1759,178,48,2103,842,747,175,5336,808,226,48,410,221,57,2439,374,435,68,25,9,66,29,48,6,14,21,4,28,501,99,17,219,11,27,7,19,75,3,15,2,6,1,0,0,52,17,28,2,1,3,1,2,2,788127,316916,471211,444991,316029,59111,4388,59379,2157,3927,26220,24349,3970,6977,5330,594,4055,826,670,122,729,91,23,40,772,125,25,1688,643,200,41,106,124,40,60,333,26,5,19,8,30,17,18,2,6,0,0,10,168,70,15,51,7,8,1,7,0,1,2,0,5,1,0,0,15,9,6,0,0,0,0,0,0,390502,347524,42978,17244,10559,4566,201,4026,1766,6685,2784,0,3901
PLST,CA,610,U6,00,000,0054983,610U600US06024,06024,4,9,06,01779778,024,156733018,1535574,24,State Senate District 24,N,901386,345566,+34.0746121,-118.2283710,LU,06024,901386,767168,209296,33562,22609,152052,881,348768,134218,126659,3544,3933,8311,334,98144,642,783,115,2120,261,26,5759,725,1677,285,6674,609,318,47,701,236,25,3366,326,602,65,44,15,88,50,86,15,9,39,3,30,758,133,22,340,22,70,7,42,71,4,31,10,3,0,2,1,109,31,59,3,1,11,4,18,18,901386,555452,345934,326084,138236,31208,1711,149750,553,4626,19850,18101,3025,1743,7616,254,2438,441,703,97,684,143,8,50,629,229,41,1492,407,263,37,115,135,14,50,268,47,3,35,11,18,38,34,6,5,1,0,5,227,87,16,46,13,21,1,27,3,0,8,4,1,0,0,0,26,14,11,1,0,0,0,4,4,732111,627230,178822,29242,17889,136620,642,264015,104881,99332,2721,3175,5740,240,78285,482,502,68,1506,174,23,4651,591,968,206,4928,449,172,29,449,138,14,2833,221,324,38,33,11,69,30,51,7,6,31,2,21,531,82,14,283,11,45,1,29,30,2,20,10,3,0,0,1,73,23,36,3,1,6,4,17,17,732111,423510,308601,293634,125839,27645,1381,135113,440,3216,14967,13754,2402,1511,5343,188,2007,359,464,62,564,104,6,39,529,145,31,1041,320,155,24,84,77,8,43,184,35,3,27,8,13,21,24,5,4,1,0,5,151,48,11,35,7,19,0,21,1,0,4,4,1,0,0,0,17,10,6,1,0,0,0,4,4,345566,325760,19806,26302,11247,5998,237,4558,454,15055,3972,0,11083
PLST,CA,610,U6,00,000,0054984,610U600US06025,06025,4,9,06,01779778,025,2333329318,9562255,25,State Senate District 25,N,955118,379632,+34.2731023,-118.0095003,LU,06025,955118,823572,509241,41862,8850,148438,1069,114112,131546,122323,5757,7073,19274,609,80279,774,1044,109,2112,258,33,2014,1251,1551,185,8298,931,526,49,889,393,40,3087,603,1333,87,50,11,93,34,73,12,13,42,6,26,841,172,14,351,50,73,1,35,101,5,25,5,8,0,1,0,71,17,42,2,3,7,0,13,13,955118,263497,691621,652269,459417,39533,1630,145808,836,5045,39352,36718,4984,4540,17707,506,5074,610,924,99,596,132,13,52,1148,309,24,2330,618,434,35,205,250,16,33,513,72,3,38,9,37,27,18,9,7,1,0,5,285,124,10,50,43,19,0,26,2,0,6,3,2,0,0,0,14,6,7,1,0,0,0,5,5,780792,686184,430189,35050,7149,123928,835,89033,94608,88842,3579,5648,10700,452,61881,595,613,62,1452,187,25,1646,1051,830,121,5219,665,243,22,453,204,22,2382,375,585,52,32,5,64,26,26,3,9,31,6,14,493,97,10,225,30,27,1,26,50,2,16,5,4,0,0,0,45,10,30,2,2,1,0,9,9,780792,198668,582124,555788,393960,33671,1374,122289,682,3812,26336,24608,3250,3887,10057,392,4048,500,558,59,470,117,8,37,985,219,21,1522,496,209,17,143,149,6,25,341,39,3,25,5,27,20,6,2,4,1,0,4,192,77,8,39,26,9,0,20,2,0,6,3,2,0,0,0,10,3,6,1,0,0,0,4,4,379632,363449,16183,18424,6298,261,432,5482,123,12126,6533,0,5593
